"distcode","county_cn","county_en","city_cn","city_en","province_cn","province_en","year","sequestration_million_tons","sequestration_10000_tons"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2001","3.83970717317558","383.970717317558"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2002","4.00546259889324","400.546259889324"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2003","3.99622294159161","399.622294159161"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2004","3.74069540525473","374.069540525473"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2005","3.76562994828425","376.562994828425"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2006","3.4794656291418","347.94656291418"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2007","3.68716693096419","368.716693096419"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2008","3.76907830807824","376.907830807824"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2009","3.61221981335208","361.221981335208"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2010","3.32844402296116","332.844402296116"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2011","3.4368528756206","343.68528756206"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2012","3.5721095408379","357.21095408379"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2013","3.71893276855623","371.893276855623"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2014","3.44436877441706","344.436877441706"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2015","3.44650363418676","344.650363418676"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2016","3.53884491684427","353.884491684427"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2017","3.53258596190605","353.258596190605"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2000","5.63998317276628","563.998317276628"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2001","6.50357419298364","650.357419298364"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2002","6.41544249892286","641.544249892286"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2003","6.9911339211326","699.11339211326"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2004","6.48457601501966","648.457601501966"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2005","6.15325579498144","615.325579498144"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2006","5.99530747365714","599.530747365714"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2007","6.16389571730435","616.389571730435"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2008","6.20187747017634","620.187747017634"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2009","6.46840289817994","646.840289817994"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2010","5.83134065010401","583.134065010401"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2011","6.08711952257866","608.711952257866"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2012","6.10507139894634","610.507139894634"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2013","6.31175215928437","631.175215928437"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2014","6.04244416524895","604.244416524895"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2015","5.87727143705812","587.727143705812"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2016","5.76421509186614","576.421509186614"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2017","6.15414636195434","615.414636195434"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2000","0.776020493368745","77.6020493368745"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2001","0.880932619263513","88.0932619263513"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2002","0.787200765054035","78.7200765054035"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2003","0.853095072426707","85.3095072426707"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2004","0.905911047350817","90.5911047350817"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2005","0.747408167700552","74.7408167700552"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2006","0.733170173515936","73.3170173515936"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2007","0.817210282106383","81.7210282106383"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2008","0.775084364354298","77.5084364354298"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2009","0.799440466901546","79.9440466901546"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2010","0.727148876561387","72.7148876561387"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2011","0.735131913981898","73.5131913981898"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2012","0.824891141394425","82.4891141394425"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2013","0.797013345572738","79.7013345572738"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2014","0.741485071590452","74.1485071590452"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2015","0.703630436609479","70.3630436609479"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2016","0.698933848686624","69.8933848686624"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2017","0.806581261963811","80.6581261963811"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2000","1.82744181951488","182.744181951488"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2001","2.02540679031091","202.540679031091"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2002","1.83441383358374","183.441383358374"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2003","1.9952128299688","199.52128299688"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2004","2.0855545219856","208.55545219856"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2005","1.73535604966377","173.535604966377"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2006","1.74043021284803","174.043021284803"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2007","1.88811907524756","188.811907524756"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2008","1.83100926670167","183.100926670167"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2009","1.87734302955347","187.734302955347"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2010","1.69014036145479","169.014036145479"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2011","1.70090051482423","170.090051482423"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2012","1.9178859971017","191.78859971017"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2013","1.85543923491096","185.543923491096"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2014","1.74234154972534","174.234154972534"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2015","1.66167707494346","166.167707494346"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2016","1.65620043773927","165.620043773927"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2017","1.87824891525908","187.824891525908"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2000","3.73035690488734","373.035690488734"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2001","4.23848991369364","423.848991369364"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2002","3.72628326279266","372.628326279266"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2003","4.08221936927025","408.221936927025"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2004","4.33483076957088","433.483076957088"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2005","3.59718247136962","359.718247136962"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2006","3.57752970893073","357.752970893073"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2007","4.09824153144551","409.824153144551"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2008","3.75118197930543","375.118197930543"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2009","3.77477369296444","377.477369296444"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2010","3.49577888070187","349.577888070187"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2011","3.47868967364404","347.868967364404"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2012","3.95023065968967","395.023065968967"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2013","3.85433804936024","385.433804936024"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2014","3.56516714039027","356.516714039027"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2015","3.46243995057401","346.243995057401"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2016","3.3656184224802","336.56184224802"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2017","3.73282239311015","373.282239311015"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2000","4.3400254923538","434.00254923538"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2001","4.85274912042637","485.274912042637"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2002","4.44983083418378","444.983083418378"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2003","4.81597371684665","481.597371684665"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2004","5.00533094388083","500.533094388083"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2005","4.23423093486383","423.423093486383"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2006","4.27411833701583","427.411833701583"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2007","4.73325434516779","473.325434516779"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2008","4.45920211071309","445.920211071309"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2009","4.46183443686078","446.183443686078"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2010","4.01118213016396","401.118213016396"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2011","4.09962792359238","409.962792359238"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2012","4.53581010696042","453.581010696042"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2013","4.46130081340336","446.130081340336"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2014","4.14130563802875","414.130563802875"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2015","4.15135741378618","415.135741378618"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2016","4.05626532585439","405.626532585439"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2017","4.37330402643978","437.330402643978"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2000","5.25720564396816","525.720564396816"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2001","5.98130829217626","598.130829217626"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2002","5.48678985078277","548.678985078277"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2003","5.90767602290758","590.767602290758"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2004","6.13079110886212","613.079110886212"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2005","5.25853439494738","525.853439494738"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2006","5.26082026559798","526.082026559798"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2007","5.88948380308034","588.948380308034"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2008","5.48221128674923","548.221128674923"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2009","5.4945130557149","549.45130557149"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2010","5.10920591675124","510.920591675124"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2011","5.13397150680465","513.397150680465"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2012","5.61857681504414","561.857681504414"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2013","5.6693048145645","566.93048145645"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2014","5.17055084448539","517.055084448539"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2015","5.27212077231626","527.212077231626"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2016","5.1120363851618","511.20363851618"
"350424","宁化县","Ninghua County","三明市","Sanming City","福建省","Fujian Province","2017","5.57569749565134","557.569749565134"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2000","5.30314866660184","530.314866660184"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2001","6.29482541236244","629.482541236244"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2002","5.80373990760496","580.373990760496"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2003","6.26840142504857","626.840142504857"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2004","6.31467406672667","631.467406672667"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2005","5.48554771876269","548.554771876269"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2006","5.52841430510853","552.841430510853"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2007","5.7359369092161","573.59369092161"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2008","5.76046206470848","576.046206470848"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2009","5.87655658570352","587.655658570352"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2010","5.48800264063441","548.800264063441"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2011","5.38827851775027","538.827851775027"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2012","5.96969645869147","596.969645869147"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2013","6.00785041394492","600.785041394492"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2014","5.54934295219675","554.934295219675"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2015","5.44828513428839","544.828513428839"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2016","5.38765037957592","538.765037957592"
"350425","大田县","Datian County","三明市","Sanming City","福建省","Fujian Province","2017","6.02229863929162","602.229863929162"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2000","8.20571433000883","820.571433000883"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2001","9.47958185492287","947.958185492287"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2002","8.76489040355428","876.489040355428"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2003","9.28032819757144","928.032819757144"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2004","9.45300602670478","945.300602670478"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2005","8.12692230846445","812.692230846445"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2006","7.95800277241708","795.800277241708"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2007","8.50290872616431","850.290872616431"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2008","8.47840027615791","847.840027615791"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2009","8.7378632340712","873.78632340712"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2010","8.0150775487381","801.50775487381"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2011","7.92024677615941","792.024677615941"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2012","8.60277514415711","860.277514415711"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2013","8.60561660059904","860.561660059904"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2014","8.18795744922788","818.795744922788"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2015","7.9433021894393","794.33021894393"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2016","7.71818443708073","771.818443708073"
"350426","尤溪县","Youxi County","三明市","Sanming City","福建省","Fujian Province","2017","8.52563767288385","852.563767288385"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2000","3.76201953247071","376.201953247071"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2001","4.25022951924909","425.022951924909"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2002","3.85065478251971","385.065478251971"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2003","4.17077901929486","417.077901929486"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2004","4.37690864747708","437.690864747708"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2005","3.62324662422496","362.324662422496"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2006","3.58499497155523","358.499497155523"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2007","3.99386167313306","399.386167313306"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2008","3.77039292861417","377.039292861417"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2009","3.93161827817451","393.161827817451"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2010","3.58915963909149","358.915963909149"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2011","3.56860293316318","356.860293316318"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2012","4.01178166656557","401.178166656557"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2013","3.87569628552297","387.569628552297"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2014","3.70614006997404","370.614006997404"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2015","3.49243037080505","349.243037080505"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2016","3.414780087753","341.4780087753"
"350427","沙县","Sha County","三明市","Sanming City","福建省","Fujian Province","2017","3.90323970631442","390.323970631442"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2000","4.82325281405633","482.325281405633"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2001","5.50652981128978","550.652981128978"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2002","4.75934293346751","475.934293346751"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2003","5.13696914479971","513.696914479971"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2004","5.48164662248586","548.164662248586"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2005","4.60744928371015","460.744928371015"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2006","4.52970695319814","452.970695319814"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2007","5.25411248940957","525.411248940957"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2008","4.79925976268909","479.925976268909"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2009","4.87881058672055","487.881058672055"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2010","4.46959523619378","446.959523619378"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2011","4.40751420387498","440.751420387498"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2012","4.99005728761636","499.005728761636"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2013","4.92174709798115","492.174709798115"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2014","4.58501740385207","458.501740385207"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2015","4.4148225294529","441.48225294529"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2016","4.26755038174412","426.755038174412"
"350428","将乐县","Jiangle County","三明市","Sanming City","福建省","Fujian Province","2017","4.79500635278345","479.500635278345"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2000","3.27759310083684","327.759310083684"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2001","3.79150281267119","379.150281267119"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2002","3.3134123941356","331.34123941356"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2003","3.58728990282752","358.728990282752"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2004","3.77544313386505","377.544313386505"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2005","3.22112419477206","322.112419477206"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2006","3.19119799771985","319.119799771985"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2007","3.65051519841402","365.051519841402"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2008","3.32994351247948","332.994351247948"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2009","3.40170770097609","340.170770097609"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2010","3.13928589062723","313.928589062723"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2011","3.1317129183216","313.17129183216"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2012","3.39087341226039","339.087341226039"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2013","3.51909880553915","351.909880553915"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2014","3.26420587865209","326.420587865209"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2015","3.22888411336532","322.888411336532"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2016","3.07118767137646","307.118767137646"
"350429","泰宁县","Taining County","三明市","Sanming City","福建省","Fujian Province","2017","3.41481850308213","341.481850308213"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2000","3.59763753885406","359.763753885406"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2001","4.23420448506071","423.420448506071"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2002","3.85161482123039","385.161482123039"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2003","4.03019889558221","403.019889558221"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2004","4.22058103136798","422.058103136798"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2005","3.68183381443159","368.183381443159"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2006","3.6173018047641","361.73018047641"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2007","4.08146772382072","408.146772382072"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2008","3.71949344112509","371.949344112509"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2009","3.76138664215337","376.138664215337"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2010","3.57883200660713","357.883200660713"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2011","3.64514945310658","364.514945310658"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2012","3.85079889181779","385.079889181779"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2013","4.10006950224291","410.006950224291"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2014","3.78973799747218","378.973799747218"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2015","3.75550938378952","375.550938378952"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2016","3.60422947010018","360.422947010018"
"350430","建宁县","Jianning County","三明市","Sanming City","福建省","Fujian Province","2017","3.99070890803181","399.070890803181"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2000","6.90027841429363","690.027841429363"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2001","7.79026676599798","779.026676599798"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2002","7.07125422561294","707.125422561294"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2003","7.66840271915023","766.840271915023"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2004","7.92887228852458","792.887228852458"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2005","6.68592833283297","668.592833283297"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2006","6.77630547649368","677.630547649368"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2007","7.20880721268753","720.880721268753"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2008","7.06187224689422","706.187224689422"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2009","7.15133655494407","715.133655494407"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2010","6.53071490060392","653.071490060392"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2011","6.50555252712418","650.555252712418"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2012","7.28541725645893","728.541725645893"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2013","7.15079996976186","715.079996976186"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2014","6.60966398313476","660.966398313476"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2015","6.42580218545552","642.580218545552"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2016","6.49499053949219","649.499053949219"
"350481","永安市","Yong'an City","三明市","Sanming City","福建省","Fujian Province","2017","7.12290851328697","712.290851328697"
