unit_i,county_i,unit_j,county_j,distance_km,weight_inverse_distance
350583,南安市,350582,晋江市,29.6506231787538,0.04057145722519736
350583,南安市,350602,芗城区,90.17369556078276,0.013340575458464805
350583,南安市,350603,龙文区,86.91162245724017,0.01384129022086898
350583,南安市,350622,云霄县,154.90409767857548,0.007765895208875652
350583,南安市,350623,漳浦县,119.62552393861378,0.010056123061283832
350583,南安市,350624,诏安县,178.76011591479153,0.006729515607221172
350583,南安市,350625,长泰县,67.80681723336592,0.017741121602228904
350583,南安市,350626,东山县,174.93494517957356,0.006876664858255668
350583,南安市,350627,南靖县,115.3284187660714,0.010430811441517467
350583,南安市,350628,平和县,139.82337508715727,0.008603489861744494
350583,南安市,350629,华安县,84.33930563319906,0.014263444321312059
350583,南安市,350681,龙海市,89.11556297957657,0.013498977617107697
350583,南安市,350702,延平区,172.88179156975073,0.006958332506126919
350583,南安市,350721,顺昌县,217.08015646835,0.005541588920738808
350583,南安市,350722,浦城县,329.3555578063017,0.0036524933661655013
350583,南安市,350723,光泽县,308.1203139303508,0.0039042183705848784
350583,南安市,350724,松溪县,290.60817791500057,0.0041394877412882355
350583,南安市,350725,政和县,262.326234884336,0.004585774619635983
350583,南安市,350781,邵武市,260.8418678953088,0.004611870784793175
350583,南安市,350782,武夷山市,305.1496190579906,0.0039422267467050095
350583,南安市,350783,建瓯市,226.76396033398063,0.005304939057447702
350583,南安市,350784,建阳市,269.11698531772106,0.004470059697558752
350583,南安市,350802,新罗区,136.8983804284852,0.008787313525784756
350583,南安市,350821,长汀县,212.89839309231473,0.005650437152316301
350583,南安市,350822,永定县,165.2021271632107,0.007281800849990192
350583,南安市,350823,上杭县,182.33126788559716,0.006597710880571797
350583,南安市,350824,武平县,224.34642629006078,0.0053621045357857364
350583,南安市,350825,连城县,172.0720506073723,0.006991077201387841
350583,南安市,350881,漳平市,103.41021988132157,0.011632979713009401
350583,南安市,350902,蕉城区,221.5157680761722,0.0054306246478291
350583,南安市,350921,霞浦县,259.86231074772905,0.004629255341168277
350583,南安市,350922,古田县,183.52102705262956,0.006554938196004493
350583,南安市,350923,屏南县,225.44573040678782,0.005335958183047656
350583,南安市,350924,寿宁县,289.50714079400166,0.004155230806045043
350583,南安市,350925,周宁县,250.45560862853654,0.004803122583616963
350583,南安市,350926,柘荣县,286.509833583928,0.004198700529574901
350583,南安市,350981,福安市,262.02611224672853,0.004591027129634003
350583,南安市,350982,福鼎市,304.1345746771449,0.0039553838667447504
350602,芗城区,350102,鼓楼区,238.00985997473424,0.005090508886209331
350602,芗城区,350103,台江区,236.75161441255344,0.005117563021536803
350602,芗城区,350104,仓山区,232.57925161723253,0.005209369704227962
350602,芗城区,350105,马尾区,252.95566554500223,0.004789737777157137
350602,芗城区,350111,晋安区,246.24765734134093,0.004920214552649947
350602,芗城区,350121,闽侯县,232.86439319835068,0.0052029908504509165
350602,芗城区,350122,连江县,280.4631007900494,0.0043199668826089275
350602,芗城区,350123,罗源县,282.00986252712363,0.004296272819502164
350602,芗城区,350124,闽清县,218.60556105948726,0.0055423626980702625
350602,芗城区,350125,永泰县,182.912818823376,0.006623873138037188
350602,芗城区,350128,平潭县,236.54039441251558,0.005122132776585565
350602,芗城区,350181,福清市,210.43481353042924,0.0057575611510289615
350602,芗城区,350182,长乐市,241.6900060524272,0.005012997132136303
350602,芗城区,350203,思明区,52.33085473231637,0.023152522797580403
350602,芗城区,350205,海沧区,33.16712287824622,0.03652988869895273
350602,芗城区,350206,湖里区,52.062157255778146,0.023272015050285956
350602,芗城区,350211,集美区,40.94987541601152,0.029587179323458637
350602,芗城区,350212,同安区,51.707482453873425,0.023431643733334815
350602,芗城区,350213,翔安区,68.15051872699243,0.01777816706077319
350602,芗城区,350302,城厢区,164.49084234036152,0.007365706746761135
350602,芗城区,350303,涵江区,185.46883902692176,0.0065325868947233474
350602,芗城区,350304,荔城区,172.5673585790006,0.00702097614046843
350602,芗城区,350305,秀屿区,181.11493817367037,0.006689626595267549
350602,芗城区,350322,仙游县,145.27544166497867,0.008339959550774503
350602,芗城区,350402_350403,三元区（含原梅列区）,185.1786689066248,0.006542823287156042
350602,芗城区,350421,明溪县,208.35574054773872,0.00581501284304294
350602,芗城区,350423,清流县,184.7194880005906,0.006559087621566759
350602,芗城区,350424,宁化县,207.1582744752652,0.005848626178586402
350602,芗城区,350425,大田县,142.8340571149743,0.008482509925707371
350602,芗城区,350426,尤溪县,182.4038636667864,0.00664235550086892
350602,芗城区,350427,沙县,209.4361417386385,0.0057850154092258035
350602,芗城区,350428,将乐县,242.70210860279727,0.004992092216181343
350602,芗城区,350429,泰宁县,261.5081942573121,0.004633091175776591
350602,芗城区,350430,建宁县,266.6350389275781,0.004544006339451541
350602,芗城区,350481,永安市,153.84354179634389,0.007875477209246211
350602,芗城区,350502,鲤城区,101.23175000358741,0.011968491181510615
350602,芗城区,350503,丰泽区,106.19044117802189,0.011409608000174548
350602,芗城区,350504,洛江区,119.12009818734582,0.010171174517513376
350602,芗城区,350505,泉港区,139.17486449849258,0.00870553250813437
350602,芗城区,350521,惠安县,127.46731989818922,0.009505113217839258
350602,芗城区,350524,安溪县,68.22829840644289,0.01775790010164479
350602,芗城区,350525,永春县,104.23102980553055,0.011624094182580317
350602,芗城区,350526,德化县,135.51409838130186,0.00894070300934827
350602,芗城区,350581,石狮市,105.94044131024147,0.011436532566999004
350602,芗城区,350582,晋江市,95.23211763280736,0.012722507252001202
350602,芗城区,350583,南安市,90.17369556078276,0.013436194443091602
350602,芗城区,350603,龙文区,8.371531426932028,0.1447275588441341
350602,芗城区,350622,云霄县,70.37720428332044,0.017215678280274812
350602,芗城区,350623,漳浦县,45.61610932653922,0.026560601618470903
350602,芗城区,350624,诏安县,91.997536435342,0.013169823390416087
350602,芗城区,350625,长泰县,23.618934876474572,0.05129745746551924
350602,芗城区,350626,东山县,98.72091066294666,0.012272894355112295
350602,芗城区,350627,南靖县,34.58749477303799,0.03502975035217919
350602,芗城区,350628,平和县,49.752449390565815,0.02435239514934451
350602,芗城区,350629,华安县,36.918107853306324,0.0328183478964054
350602,芗城区,350681,龙海市,26.75353433560373,0.04528714942886748
350602,芗城区,350702,延平区,229.34916525927514,0.005282736938837954
350602,芗城区,350721,顺昌县,259.9252765382306,0.004661306215937097
350602,芗城区,350722,浦城县,388.44888156740365,0.0031190495447380707
350602,芗城区,350723,光泽县,340.16810807591514,0.003561742792585462
350602,芗城区,350724,松溪县,355.8075234704186,0.003405187432208846
350602,芗城区,350725,政和县,332.79744892448707,0.0036406267870212478
350602,芗城区,350781,邵武市,294.00440834011374,0.0041209970763608945
350602,芗城区,350782,武夷山市,354.47775433940615,0.003417961472546303
350602,芗城区,350783,建瓯市,287.9545086649951,0.004207578873565695
350602,芗城区,350784,建阳市,320.18186710353973,0.0037840722154794024
350602,芗城区,350802,新罗区,93.42865255846397,0.012968091415517923
350602,芗城区,350821,长汀县,175.31436697251218,0.006910964161863532
350602,芗城区,350822,永定县,89.15308125199181,0.013590010465058991
350602,芗城区,350823,上杭县,124.75155688350203,0.009712033560737486
350602,芗城区,350824,武平县,161.6067166238533,0.0074971593540066475
350602,芗城区,350825,连城县,141.55631723673224,0.008559076209792982
350602,芗城区,350881,漳平市,89.08015725341838,0.013601135702534128
350602,芗城区,350902,蕉城区,303.5324408327801,0.003991636952816863
350602,芗城区,350921,霞浦县,346.28031233453237,0.0034988743629072866
350602,芗城区,350922,古田县,258.7835243494728,0.004681871885980795
350602,芗城区,350923,屏南县,299.084266654998,0.004051003152915521
350602,芗城区,350924,寿宁县,367.35002733555604,0.0032981930503576487
350602,芗城区,350925,周宁县,328.2265218532552,0.003691326649552428
350602,芗城区,350926,柘荣县,369.7408770318963,0.0032768659958100966
350602,芗城区,350981,福安市,343.5888102347895,0.003526282786621861
350602,芗城区,350982,福鼎市,389.73139504843346,0.0031087854932914864
350603,龙文区,350102,鼓楼区,236.26269634260572,0.004962935573364257
350603,龙文区,350103,台江区,234.9057631025477,0.004991603972805885
350603,龙文区,350104,仓山区,230.71000395903056,0.005082382732505599
350603,龙文区,350105,马尾区,250.64019778968887,0.004678246149971373
350603,龙文区,350111,晋安区,244.78635670487546,0.004790122113510427
350603,龙文区,350121,闽侯县,231.65185206645756,0.005061718824511214
350603,龙文区,350122,连江县,278.49722231501636,0.004210298869736525
350603,龙文区,350123,罗源县,280.8716465221578,0.004174705972840776
350603,龙文区,350124,闽清县,218.68504894873092,0.005361850505896141
350603,龙文区,350125,永泰县,182.1301488385545,0.006438014506741899
350603,龙文区,350128,平潭县,232.23014398124283,0.005049114297721756
350603,龙文区,350181,福清市,207.40720286014167,0.005653403180642433
350603,龙文区,350182,长乐市,238.8077972308947,0.004910042946394973
350603,龙文区,350203,思明区,44.62476442740717,0.0262759155232095
350603,龙文区,350205,海沧区,25.8796099896279,0.0453081225260974
350603,龙文区,350206,湖里区,44.41201027158077,0.02640178936209951
350603,龙文区,350211,集美区,35.37694743457743,0.033144649987285744
350603,龙文区,350212,同安区,47.80255833382346,0.024529158714671016
350603,龙文区,350213,翔安区,62.39331250228876,0.01879298426886155
350603,龙文区,350302,城厢区,161.53727086167328,0.0072587368480538
350603,龙文区,350303,涵江区,182.83179226113023,0.00641330769575877
350603,龙文区,350304,荔城区,169.1675217745517,0.006931333674677417
350603,龙文区,350305,秀屿区,176.53889047525846,0.00664191633458808
350603,龙文区,350322,仙游县,143.13064320307834,0.008192211773086315
350603,龙文区,350402_350403,三元区（含原梅列区）,189.90700445809708,0.006174372260167999
350603,龙文区,350421,明溪县,214.02323543148404,0.005478641316554854
350603,龙文区,350423,清流县,191.61396316451237,0.0061193689696348655
350603,龙文区,350424,宁化县,214.27039672804275,0.005472321693723808
350603,龙文区,350425,大田县,146.37785973302238,0.00801047742108194
350603,龙文区,350426,尤溪县,184.6055419698261,0.006351686562743226
350603,龙文区,350427,沙县,213.30924860805226,0.005496979376136681
350603,龙文区,350428,将乐县,247.80580051931926,0.004731755826055659
350603,龙文区,350429,泰宁县,267.12564760517404,0.004389531858321505
350603,龙文区,350430,建宁县,272.9623027972835,0.004295672070177687
350603,龙文区,350481,永安市,159.67352168220572,0.007343462635410432
350603,龙文区,350502,鲤城区,96.40338920616517,0.012163021964197582
350603,龙文区,350503,丰泽区,101.46098437145939,0.011556723479488645
350603,龙文区,350504,洛江区,115.54217823731246,0.010148298727148432
350603,龙文区,350505,泉港区,135.244178872183,0.008669922433007921
350603,龙文区,350521,惠安县,122.62312406989165,0.009562279131539266
350603,龙文区,350524,安溪县,69.69136691551832,0.016824989840694023
350603,龙文区,350525,永春县,104.91825415109506,0.011175905945299578
350603,龙文区,350526,德化县,136.39257939120517,0.00859692327523563
350603,龙文区,350581,石狮市,99.8454472706717,0.01174371563641739
350603,龙文区,350582,晋江市,89.67015708818623,0.013076329722323593
350603,龙文区,350583,南安市,86.91162245724017,0.013491366369492915
350603,龙文区,350602,芗城区,8.371531426932028,0.14006476002293286
350603,龙文区,350622,云霄县,70.09902671636408,0.016727144373660054
350603,龙文区,350623,漳浦县,41.42405211443863,0.02830617673757157
350603,龙文区,350624,诏安县,92.84116236864298,0.012629705514476681
350603,龙文区,350625,长泰县,23.7565273198475,0.049357236625996996
350603,龙文区,350626,东山县,96.32523673781498,0.0121728903042224
350603,龙文区,350627,南靖县,42.7537976630444,0.027425786817324337
350603,龙文区,350628,平和县,53.30519171328511,0.021997041988790787
350603,龙文区,350629,华安县,43.12320015475188,0.027190851702328208
350603,龙文区,350681,龙海市,18.770798393441094,0.06246705738139465
350603,龙文区,350702,延平区,231.84874813683595,0.0050574201920885
350603,龙文区,350721,顺昌县,263.83759049940693,0.0044442360852302845
350603,龙文区,350722,浦城县,391.17425130087594,0.002997529966346866
350603,龙文区,350723,光泽县,345.2118249111653,0.0033966291294900276
350603,龙文区,350724,松溪县,357.7857751313278,0.003277258688966268
350603,龙文区,350725,政和县,334.0741197333784,0.0035098694303931184
350603,龙文区,350781,邵武市,298.83450798874094,0.003923765525706466
350603,龙文区,350782,武夷山市,358.1082420325826,0.003274307605103905
350603,龙文区,350783,建瓯市,290.21462441887576,0.004040308246648826
350603,龙文区,350784,建阳市,323.5645499722342,0.003623872084992917
350603,龙文区,350802,新罗区,101.38096343660268,0.011565845308531901
350603,龙文区,350821,长汀县,183.4612613868052,0.006391303163807894
350603,龙文区,350822,永定县,97.11506790087311,0.012073888899861784
350603,龙文区,350823,上杭县,133.12299106877126,0.008808069371968461
350603,龙文区,350824,武平县,169.89903077254084,0.006901490461752442
350603,龙文区,350825,连城县,149.34227882964555,0.007851470792642774
350603,龙文区,350881,漳平市,95.18949361435924,0.012318129825209998
350603,龙文区,350902,蕉城区,302.9665427051912,0.00387025091902197
350603,龙文区,350921,霞浦县,344.76729668825345,0.00340100859797595
350603,龙文区,350922,古田县,259.2159534502008,0.0045234736702382036
350603,龙文区,350923,屏南县,299.8575752541665,0.0039103782498867605
350603,龙文区,350924,寿宁县,367.6131884896284,0.0031896476433700013
350603,龙文区,350925,周宁县,328.4422182616241,0.003570054259600887
350603,龙文区,350926,柘荣县,369.01294482235807,0.0031775485299090013
350603,龙文区,350981,福安市,343.1668582433386,0.0034168699924577764
350603,龙文区,350982,福鼎市,388.4684058674174,0.003018409020212222
350622,云霄县,350102,鼓楼区,305.61272204562033,0.006185905641693212
350622,云霄县,350103,台江区,304.14506563778,0.006215755818727281
350622,云霄县,350104,仓山区,299.92815118497214,0.006303147783914806
350622,云霄县,350105,马尾区,319.19347620732026,0.0059227133459561175
350622,云霄县,350111,晋安区,314.4092285276646,0.006012837060566368
350622,云霄县,350121,闽侯县,301.47600268555436,0.006270785882241657
350622,云霄县,350122,连江县,347.52161650100214,0.005439924803842441
350622,云霄县,350123,罗源县,350.71637893031277,0.005390371180385795
350622,云霄县,350124,闽清县,288.7036453092786,0.0065482077978267356
350622,云霄县,350125,永泰县,252.1793758812526,0.007496614086178981
350622,云霄县,350128,平潭县,295.68790282900216,0.006393536710118652
350622,云霄县,350181,福清市,274.7515154160282,0.006880731699014085
350622,云霄县,350182,长乐市,306.3347281551448,0.006171325963792695
350622,云霄县,350203,思明区,98.48648797065566,0.01919543990682762
350622,云霄县,350205,海沧区,87.63026418158344,0.02157349951105741
350622,云霄县,350206,湖里区,98.83830171730328,0.01912711396926259
350622,云霄县,350211,集美区,101.04995092551059,0.018708484706428073
350622,云霄县,350212,同安区,115.82560637223716,0.016321878388442124
350622,云霄县,350213,翔安区,124.83966767464204,0.015143355446942019
350622,云霄县,350302,城厢区,229.29371021496632,0.008244846575611942
350622,云霄县,350303,涵江区,251.05540013164327,0.0075301764490384405
350622,云霄县,350304,荔城区,235.90130399483405,0.008013908484018476
350622,云霄县,350305,秀屿区,239.59761004548253,0.007890276789974459
350622,云霄县,350322,仙游县,212.246743079247,0.008907045799847047
350622,云霄县,350402_350403,三元区（含原梅列区）,249.50947421063705,0.007576832372622695
350622,云霄县,350421,明溪县,268.24148953956575,0.007047722053438618
350622,云霄县,350423,清流县,236.63108187987146,0.00798919333190114
350622,云霄县,350424,宁化县,256.3599585549765,0.007374363266913251
350622,云霄县,350425,大田县,210.83479398586056,0.008966695798806368
350622,云霄县,350426,尤溪县,252.20029081508588,0.007495992393051351
350622,云霄县,350427,沙县,276.21392333800725,0.00684430183181533
350622,云霄县,350428,将乐县,304.94811832819505,0.006199387200155188
350622,云霄县,350429,泰宁县,321.02764613679534,0.005888874320405576
350622,云霄县,350430,建宁县,321.568210814447,0.005878974966732901
350622,云霄县,350481,永安市,213.8926200366774,0.008838507196513131
350622,云霄县,350502,鲤城区,160.33208279708126,0.011791099002112117
350622,云霄县,350503,丰泽区,165.54922002915163,0.011419512946918895
350622,云霄县,350504,洛江区,182.4578271524395,0.010361251643623698
350622,云霄县,350505,泉港区,200.9929830809514,0.009405758512046227
350622,云霄县,350521,惠安县,185.7080749465535,0.01017990985055067
350622,云霄县,350524,安溪县,138.59651321935758,0.013640252684301872
350622,云霄县,350525,永春县,174.55455581014056,0.010830375940066963
350622,云霄县,350526,德化县,205.8835392259374,0.00918233419040164
350622,云霄县,350581,石狮市,158.18289796071423,0.011951301220595529
350622,云霄县,350582,晋江市,151.13024371231526,0.012509021457504408
350622,云霄县,350583,南安市,154.90409767857548,0.012204270189146152
350622,云霄县,350602,芗城区,70.37720428332044,0.026862269974018745
350622,云霄县,350603,龙文区,70.09902671636408,0.026968868899201155
350622,云霄县,350623,漳浦县,37.94725546880548,0.04981892466582464
350622,云霄县,350624,诏安县,24.698606486385778,0.07654243418620754
350622,云霄县,350625,长泰县,93.4260914330308,0.020235155217109283
350622,云霄县,350626,东山县,34.58543762499929,0.054661487357000334
350622,云霄县,350627,南靖县,73.49022636839324,0.02572439295530986
350622,云霄县,350628,平和县,33.78271154127339,0.05596032334957926
350622,云霄县,350629,华安县,101.94356535185787,0.018544490326095592
350622,云霄县,350681,龙海市,66.23123639175604,0.02854380447154896
350622,云霄县,350702,延平区,298.7239604575861,0.006328556499382783
350622,云霄县,350721,顺昌县,326.34125239190087,0.005792989539688793
350622,云霄县,350722,浦城县,457.2721441206369,0.004134280834251901
350622,云霄县,350723,光泽县,402.0359018445428,0.004702295125389641
350622,云霄县,350724,松溪县,425.65450518181694,0.004441375431155615
350622,云霄县,350725,政和县,403.10794462895575,0.004689789637401817
350622,云霄县,350781,邵武市,357.06229620301895,0.0052945703917176516
350622,云霄县,350782,武夷山市,421.37624509063437,0.004486469001280777
350622,云霄县,350783,建瓯市,357.5473207399466,0.005287388135262312
350622,云霄县,350784,建阳市,387.77603920837873,0.004875214738214733
350622,云霄县,350802,新罗区,138.18569080288833,0.013680804796003577
350622,云霄县,350821,长汀县,209.0264610711981,0.009044268614542958
350622,云霄县,350822,永定县,99.86392051976436,0.018930675379413623
350622,云霄县,350823,上杭县,149.0937666599648,0.012679882625722566
350622,云霄县,350824,武平县,173.11181619117735,0.010920637903697131
350622,云霄县,350825,连城县,184.89594791297532,0.01022462353996539
350622,云霄县,350881,漳平市,150.0976044749172,0.012595080834825327
350622,云霄县,350902,蕉城区,373.0440975899471,0.005067742590457133
350622,云霄县,350921,霞浦县,414.2678574762577,0.004563451948679288
350622,云霄县,350922,古田县,329.07011495159196,0.005744950317816992
350622,云霄县,350923,屏南县,369.45574131485745,0.005116963278868384
350622,云霄县,350924,寿宁县,437.5711417895085,0.004320420797733124
350622,云霄县,350925,周宁县,398.4195180796934,0.0047449770297073625
350622,云霄县,350926,柘荣县,439.040193252121,0.004305964443646274
350622,云霄县,350981,福安市,413.26180422710445,0.004574561312316003
350622,云霄县,350982,福鼎市,458.17903701310337,0.004126097679630761
350623,漳浦县,350102,鼓楼区,270.79372117322146,0.006201954815177975
350623,漳浦县,350103,台江区,269.18374217148863,0.00623904850048595
350623,漳浦县,350104,仓山区,264.95062301085045,0.006338729850359494
350623,漳浦县,350105,马尾区,283.50406775257136,0.005923902384412931
350623,漳浦县,350111,晋安区,280.00119292867026,0.005998011670536201
350623,漳浦县,350121,闽侯县,267.5294618378735,0.006277627934556204
350623,漳浦县,350122,连江县,312.2223288508575,0.005379020869940611
350623,漳浦县,350123,罗源县,316.7203493856435,0.005302628726597224
350623,漳浦县,350124,闽清县,257.20092919808206,0.00652972144457846
350623,漳浦县,350125,永泰县,219.22082686960053,0.007660998486923931
350623,漳浦县,350128,平潭县,258.08873728589725,0.006507259637175934
350623,漳浦县,350181,福清市,238.37779106001787,0.007045330924001124
350623,漳浦县,350182,长乐市,269.9851496052105,0.006220528889851987
350623,漳浦县,350203,思明区,60.814492256839614,0.027615957325720173
350623,漳浦县,350205,海沧区,52.02588919944609,0.032281051776201136
350623,漳浦县,350206,湖里区,61.2125279292016,0.02743638401754417
350623,漳浦县,350211,集美区,65.90136785203929,0.025484302946805266
350623,漳浦县,350212,同安区,81.36269553254427,0.02064152879839704
350623,漳浦县,350213,翔安区,87.87374823970998,0.01911208360395491
350623,漳浦县,350302,城厢区,193.30539115946752,0.008688068205840975
350623,漳浦县,350303,涵江区,215.29329195048857,0.007800755925718527
350623,漳浦县,350304,荔城区,199.35647907308504,0.008424358369283439
350623,漳浦县,350305,秀屿区,202.02335839425004,0.008313149708524117
350623,漳浦县,350322,仙游县,177.47482293556382,0.009463034785277595
350623,漳浦县,350402_350403,三元区（含原梅列区）,230.78403687103562,0.007277151599045457
350623,漳浦县,350421,明溪县,253.6885173113696,0.006620127866839617
350623,漳浦县,350423,清流县,228.11905362003486,0.007362166361375448
350623,漳浦县,350424,宁化县,249.8249770342015,0.006722508064997451
350623,漳浦县,350425,大田县,187.7924912903662,0.008943118073626508
350623,漳浦县,350426,尤溪县,225.6445395571259,0.007442903011287095
350623,漳浦县,350427,沙县,254.67201861231413,0.006594562025704289
350623,漳浦县,350428,将乐县,288.2931632688686,0.005825495144967867
350623,漳浦县,350429,泰宁县,306.85459343138564,0.005473114820181947
350623,漳浦县,350430,建宁县,311.12539177216155,0.005397985723325634
350623,漳浦县,350481,永安市,199.0893774470986,0.008435660628837322
350623,漳浦县,350502,鲤城区,123.2808914383091,0.0136229581353298
350623,漳浦县,350503,丰泽区,128.49646519740048,0.013070012629298368
350623,漳浦县,350504,洛江区,146.27736835745122,0.011481273158033769
350623,漳浦县,350505,泉港区,164.21369830542906,0.01022722489220437
350623,漳浦县,350521,惠安县,148.30798461102427,0.01132407285659644
350623,漳浦县,350524,安溪县,110.57610774674657,0.015188185379039407
350623,漳浦县,350525,永春县,144.8550245062036,0.011594008759277094
350623,漳浦县,350526,德化县,176.36021241868804,0.009522841914950309
350623,漳浦县,350581,石狮市,120.33065262737989,0.013956962638197165
350623,漳浦县,350582,晋江市,113.65465401691816,0.014776785319325565
350623,漳浦县,350583,南安市,119.62552393861378,0.014039231492202599
350623,漳浦县,350602,芗城区,45.61610932653922,0.036817046603602535
350623,漳浦县,350603,龙文区,41.42405211443863,0.04054288118194113
350623,漳浦县,350622,云霄县,37.94725546880548,0.04425749378188401
350623,漳浦县,350624,诏安县,62.62908143487558,0.0268158239666438
350623,漳浦县,350625,长泰县,64.72733807909249,0.02594653932621246
350623,漳浦县,350626,东山县,56.19617487755376,0.029885493569795255
350623,漳浦县,350627,南靖县,66.22039108071522,0.025361529817955336
350623,漳浦县,350628,平和县,44.58006687614206,0.03767267616749617
350623,漳浦县,350629,华安县,82.28681974805708,0.020409713585873235
350623,漳浦县,350681,龙海市,30.756718933454565,0.05460434276438564
350623,漳浦县,350702,延平区,273.026060999438,0.006151245843720682
350623,漳浦县,350721,顺昌县,305.19430509156297,0.005502889126474237
350623,漳浦县,350722,浦城县,432.4211033574371,0.0038838308535603483
350623,漳浦县,350723,光泽县,385.76497045909514,0.004353558647254894
350623,漳浦县,350724,松溪县,398.54756453083263,0.00421392720070253
350623,漳浦县,350725,政和县,374.125416319638,0.0044890038198189845
350623,漳浦县,350781,邵武市,339.6203979636961,0.004945081134760782
350623,漳浦县,350782,武夷山市,399.52479269821936,0.004203620034711573
350623,漳浦县,350783,建瓯市,331.22186764299715,0.005070469636867077
350623,漳浦县,350784,建阳市,364.98630112252033,0.004601406731663764
350623,漳浦县,350802,新罗区,132.96647050654323,0.01263063098954392
350623,漳浦县,350821,长汀县,211.57316906235215,0.007937917791718083
350623,漳浦县,350822,永定县,110.71643157787857,0.015168935622431866
350623,漳浦县,350823,上杭县,155.47285752940385,0.0108022097852842
350623,漳浦县,350824,武平县,186.56054602071546,0.009002173604078852
350623,漳浦县,350825,连城县,181.48274447437188,0.009254050173279071
350623,漳浦县,350881,漳平市,134.20526501447418,0.012514042744664989
350623,漳浦县,350902,蕉城区,340.0248103438325,0.0049391996462021855
350623,漳浦县,350921,霞浦县,379.48775570538265,0.00442557209738823
350623,漳浦县,350922,古田县,298.1972302726812,0.0056320121465061185
350623,漳浦县,350923,屏南县,339.2808660684364,0.004950029874692257
350623,漳浦县,350924,寿宁县,406.14268891620435,0.004135124104860418
350623,漳浦县,350925,周宁县,366.94334548925616,0.004576865730351269
350623,漳浦县,350926,柘荣县,405.580810355319,0.004140852772296843
350623,漳浦县,350981,福安市,380.43761158999047,0.004414522570287343
350623,漳浦县,350982,福鼎市,423.72951269182704,0.003963496458580795
350624,诏安县,350102,鼓楼区,329.03008978534075,0.006592157707187789
350624,诏安县,350103,台江区,327.63084896763377,0.006620311393477476
350624,诏安县,350104,仓山区,323.42544596951535,0.006706393294977681
350624,诏安县,350105,马尾区,343.0072563736761,0.006323534566604534
350624,诏安县,350111,晋安区,337.6220593264094,0.006424397287909853
350624,诏安县,350121,闽侯县,324.4817798562258,0.006684560973612113
350624,诏安县,350122,连江县,371.1343590432819,0.005844293823580403
350624,诏安县,350123,罗源县,373.6922546024791,0.005804290069063515
350624,诏安县,350124,闽清县,310.53421317047463,0.0069847963615023425
350624,诏安县,350125,永泰县,274.7977199139822,0.007893144975708224
350624,诏安县,350128,平潭县,320.3149949427731,0.006771516402666809
350624,诏安县,350181,福清市,298.8971713050154,0.007256737267887048
350624,诏安县,350182,长乐市,330.4540734356315,0.006563750961592012
350624,诏安县,350203,思明区,123.16308736746552,0.01761094406316488
350624,诏安县,350205,海沧区,111.85867168046227,0.01939070265800389
350624,诏安县,350206,湖里区,123.50703918614732,0.017561899763510833
350624,诏安县,350211,集美区,125.07607999611034,0.017341591152701435
350624,诏安县,350212,同安区,139.5514530239187,0.015542785082311977
350624,诏安县,350213,翔安区,149.32707413623552,0.01452528454616518
350624,诏安县,350302,城厢区,253.3092176467668,0.00856272923040552
350624,诏安县,350303,涵江区,274.9535903138158,0.007888670374514966
350624,诏安县,350304,荔城区,260.1413619669074,0.008337844569872917
350624,诏安县,350305,秀屿区,264.22203032309227,0.008209074162449042
350624,诏安县,350322,仙游县,235.7683200694114,0.009199786644942603
350624,诏安县,350402_350403,三元区（含原梅列区）,264.82972249306096,0.008190237190359011
350624,诏安县,350421,明溪县,281.06828428934233,0.007717050850327369
350624,诏安县,350423,清流县,246.25113992056205,0.008808155133717658
350624,诏安县,350424,宁化县,264.57117337091114,0.008198241005017978
350624,诏安县,350425,大田县,228.77415163956232,0.009481045943041897
350624,诏安县,350426,尤溪县,271.65913692517637,0.007984337529838141
350624,诏安县,350427,沙县,292.89025878599045,0.007405566341692455
350624,诏安县,350428,将乐县,318.7230523189029,0.006805338448205127
350624,诏安县,350429,泰宁县,333.2706914517368,0.006508277799127243
350624,诏安县,350430,建宁县,331.5972300293468,0.006541122922176288
350624,诏安县,350481,永安市,227.40539511452272,0.009538112502488313
350624,诏安县,350502,鲤城区,184.81166884145267,0.011736370630016302
350624,诏安县,350503,丰泽区,190.02557853767152,0.011414348841701477
350624,诏安县,350504,洛江区,206.6029963932548,0.010498483952994296
350624,诏安县,350505,泉港区,225.3477545950346,0.0096252045917786
350624,诏安县,350521,惠安县,210.28794315974423,0.010314515467144209
350624,诏安县,350524,安溪县,159.65128107427182,0.013585974554542213
350624,诏安县,350525,永春县,195.9939984944897,0.011066758466770632
350624,诏安县,350526,德化县,227.0470887261386,0.009553164739722196
350624,诏安县,350581,石狮市,182.87930357064815,0.011860381136224145
350624,诏安县,350582,晋江市,175.74417576189174,0.012341906824917112
350624,诏安县,350583,南安市,178.76011591479153,0.012133681113235664
350624,诏安县,350602,芗城区,91.997536435342,0.02357691658188652
350624,诏安县,350603,龙文区,92.84116236864298,0.02336267865392116
350624,诏安县,350622,云霄县,24.698606486385778,0.08781945829497376
350624,诏安县,350623,漳浦县,62.62908143487558,0.03463276472497147
350624,诏安县,350625,长泰县,115.51159567249564,0.018777493546404074
350624,诏安县,350626,东山县,37.25055840730663,0.05822780476358376
350624,诏安县,350627,南靖县,88.10006862431491,0.02461993816967916
350624,诏安县,350628,平和县,47.0557749619799,0.046094623752932475
