"province_year","province_cn","distcode","county_cn","county_en","year_month","year","month","co2_million_tons","co2_10000_tons"
"福建省2016","福建省","350428","将乐县","Jiangle County","201610","2016","10","0.243100789350102","24.3100789350102"
"福建省2016","福建省","350429","泰宁县","Taining County","201610","2016","10","0.24685619798234","24.685619798234"
"福建省2016","福建省","350430","建宁县","Jianning County","201610","2016","10","0.228557912221661","22.8557912221661"
"福建省2016","福建省","350481","永安市","Yong'an City","201610","2016","10","0.190137729554099","19.0137729554099"
"福建省2016","福建省","350502","鲤城区","Licheng District","201610","2016","10","0.213545497692519","21.3545497692519"
"福建省2016","福建省","350503","丰泽区","Fengze District","201610","2016","10","0.244243827442568","24.4243827442568"
"福建省2016","福建省","350504","洛江区","Luojiang District","201610","2016","10","0.200060051833295","20.0060051833295"
"福建省2016","福建省","350505","泉港区","Quangang District","201610","2016","10","0.211569998891669","21.1569998891669"
"福建省2016","福建省","350521","惠安县","Hui'an County","201610","2016","10","0.213440981761041","21.3440981761041"
"福建省2016","福建省","350524","安溪县","Anxi County","201610","2016","10","0.209959566455201","20.9959566455201"
"福建省2016","福建省","350525","永春县","Yongchun County","201610","2016","10","0.211465482960191","21.1465482960191"
"福建省2016","福建省","350526","德化县","Dehua County","201610","2016","10","0.209959566455201","20.9959566455201"
"福建省2016","福建省","350527","金门县","Kinmen County","201610","2016","10","0.219342033602849","21.9342033602849"
"福建省2016","福建省","350581","石狮市","Shishi City","201610","2016","10","0.169706508662692","16.9706508662692"
"福建省2016","福建省","350582","晋江市","Jinjiang City","201610","2016","10","0.313918025574727","31.3918025574727"
"福建省2016","福建省","350583","南安市","Nan'an City","201610","2016","10","0.209959566455201","20.9959566455201"
"福建省2016","福建省","350602","芗城区","Xiangcheng District","201610","2016","10","0.203385083554937","20.3385083554937"
"福建省2016","福建省","350603","龙文区","Longwen District","201610","2016","10","0.166116994058658","16.6116994058658"
"福建省2016","福建省","350622","云霄县","Yunxiao County","201610","2016","10","0.233837975132529","23.3837975132529"
"福建省2016","福建省","350623","漳浦县","Zhangpu County","201610","2016","10","0.142256832973125","14.2256832973125"
"福建省2016","福建省","350624","诏安县","Zhao'an County","201610","2016","10","0.197874117508581","19.7874117508581"
"福建省2016","福建省","350625","长泰县","Changtai County","201610","2016","10","0.160633398483767","16.0633398483767"
"福建省2016","福建省","350626","东山县","Dongshan County","201610","2016","10","0.161394296307797","16.1394296307797"
"福建省2016","福建省","350627","南靖县","Nanjing County","201610","2016","10","0.142830179893712","14.2830179893712"
"福建省2016","福建省","350628","平和县","Pinghe County","201610","2016","10","0.163783001911277","16.3783001911277"
"福建省2016","福建省","350629","华安县","Hua'an County","201610","2016","10","0.116366793137543","11.6366793137543"
"福建省2016","福建省","350681","龙海市","Longhai  City","201610","2016","10","0.156392919641844","15.6392919641844"
"福建省2016","福建省","350702","延平区","Yanping District","201610","2016","10","0.154138894019707","15.4138894019707"
"福建省2016","福建省","350721","顺昌县","Shunchang County","201610","2016","10","0.0991728146900374","9.91728146900374"
"福建省2016","福建省","350722","浦城县","Pucheng County","201610","2016","10","0.107519790558083","10.7519790558083"
"福建省2016","福建省","350723","光泽县","Guangze County","201610","2016","10","0.0960627739766131","9.60627739766131"
"福建省2016","福建省","350724","松溪县","Songxi County","201610","2016","10","0.107965504204924","10.7965504204924"
"福建省2016","福建省","350725","政和县","Zhenghe County","201610","2016","10","0.101387416864706","10.1387416864706"
"福建省2016","福建省","350781","邵武市","Shaowu City","201610","2016","10","0.102286484581565","10.2286484581565"
"福建省2016","福建省","350782","武夷山市","Wuyishan City","201610","2016","10","0.130860608102624","13.0860608102624"
"福建省2016","福建省","350783","建瓯市","Jian'ou City","201610","2016","10","0.174844074337086","17.4844074337086"
"福建省2016","福建省","350784","建阳市","Jianyang City","201610","2016","10","0.100839092123871","10.0839092123871"
"福建省2016","福建省","350802","新罗区","Xinluo District","201610","2016","10","0.124542004706214","12.4542004706214"
"福建省2016","福建省","350821","长汀县","Changting County","201610","2016","10","0.158406086397801","15.8406086397801"
"福建省2016","福建省","350822","永定县","Yongding County","201610","2016","10","0.159482849156237","15.9482849156237"
"福建省2016","福建省","350823","上杭县","Shanghang County","201610","2016","10","0.162556728192969","16.2556728192969"
"福建省2016","福建省","350824","武平县","Wuping County","201610","2016","10","0.118839055962804","11.8839055962804"
"福建省2016","福建省","350825","连城县","Liancheng County","201610","2016","10","0.130745086443457","13.0745086443457"
"福建省2016","福建省","350881","漳平市","Zhangping City","201610","2016","10","0.114275590348204","11.4275590348204"
"福建省2016","福建省","350902","蕉城区","Jiaocheng District","201610","2016","10","0.219327725790363","21.9327725790363"
"福建省2016","福建省","350921","霞浦县","Xiapu County","201610","2016","10","0.237975666964731","23.7975666964731"
"福建省2016","福建省","350922","古田县","Gutian County","201610","2016","10","0.276980052019218","27.6980052019218"
"福建省2016","福建省","350923","屏南县","Pingnan County","201610","2016","10","0.207940971966075","20.7940971966075"
"福建省2016","福建省","350924","寿宁县","Shouning County","201610","2016","10","0.193037488669921","19.3037488669921"
"福建省2016","福建省","350925","周宁县","Zhouning County","201610","2016","10","0.196945775398999","19.6945775398999"
"福建省2016","福建省","350926","柘荣县","Zherong County","201610","2016","10","0.217296539583319","21.7296539583319"
"福建省2016","福建省","350981","福安市","Fu'an City","201610","2016","10","0.218572907137429","21.8572907137429"
"福建省2016","福建省","350982","福鼎市","Fuding City","201610","2016","10","0.214164180478222","21.4164180478222"
"福建省2016","福建省","350102","鼓楼区","Gulou District","201611","2016","11","0.256577043612576","25.6577043612576"
"福建省2016","福建省","350103","台江区","Taijiang District","201611","2016","11","0.256577043612576","25.6577043612576"
"福建省2016","福建省","350104","仓山区","Cangshan District","201611","2016","11","0.250734118175222","25.0734118175222"
"福建省2016","福建省","350105","马尾区","Mawei District","201611","2016","11","0.190608075067672","19.0608075067672"
"福建省2016","福建省","350111","晋安区","Jin'an District","201611","2016","11","0.253740603163846","25.3740603163846"
"福建省2016","福建省","350121","闽侯县","Minhou County","201611","2016","11","0.205984674550104","20.5984674550104"
"福建省2016","福建省","350122","连江县","Lianjiang County","201611","2016","11","0.252453075039558","25.2453075039558"
"福建省2016","福建省","350123","罗源县","Luoyuan County","201611","2016","11","0.252014362288927","25.2014362288927"
"福建省2016","福建省","350124","闽清县","Minqing County","201611","2016","11","0.251846348109718","25.1846348109718"
"福建省2016","福建省","350125","永泰县","Yongtai County","201611","2016","11","0.250372111095285","25.0372111095285"
"福建省2016","福建省","350128","平潭县","Pingtan County","201611","2016","11","0.251846348109718","25.1846348109718"
"福建省2016","福建省","350181","福清市","Fuqing City","201611","2016","11","0.219267302402948","21.9267302402948"
"福建省2016","福建省","350182","长乐市","Changle City","201611","2016","11","0.256677201964892","25.6677201964892"
"福建省2016","福建省","350203","思明区","Siming District","201611","2016","11","0.22431716858992","22.431716858992"
"福建省2016","福建省","350205","海沧区","Haicang District","201611","2016","11","0.204994840731556","20.4994840731556"
"福建省2016","福建省","350206","湖里区","Huli District","201611","2016","11","0.200076991051869","20.0076991051869"
"福建省2016","福建省","350211","集美区","Jimei District","201611","2016","11","0.265570789227887","26.5570789227887"
"福建省2016","福建省","350212","同安区","Tong'an District","201611","2016","11","0.261117353403343","26.1117353403343"
"福建省2016","福建省","350213","翔安区","Xiang'an District","201611","2016","11","0.204317710861688","20.4317710861688"
"福建省2016","福建省","350302","城厢区","Chengxiang District","201611","2016","11","0.227310368276223","22.7310368276223"
"福建省2016","福建省","350303","涵江区","Hanjiang District","201611","2016","11","0.192195372753546","19.2195372753546"
"福建省2016","福建省","350304","荔城区","Licheng District","201611","2016","11","0.249896388241068","24.9896388241068"
"福建省2016","福建省","350305","秀屿区","Xiuyu District","201611","2016","11","0.171297021391727","17.1297021391727"
"福建省2016","福建省","350322","仙游县","Xianyou County","201611","2016","11","0.189888142702407","18.9888142702407"
"福建省2016","福建省","350402","梅列区","Melie district","201611","2016","11","0.230243509233754","23.0243509233754"
"福建省2016","福建省","350403","三元区","Sanyuan District","201611","2016","11","0.28383063007233","28.383063007233"
"福建省2016","福建省","350421","明溪县","Mingxi County","201611","2016","11","0.246007890198855","24.6007890198855"
"福建省2016","福建省","350423","清流县","Qingliu County","201611","2016","11","0.235258074081888","23.5258074081888"
"福建省2016","福建省","350424","宁化县","Ninghua County","201611","2016","11","0.2501223263384","25.01223263384"
"福建省2016","福建省","350425","大田县","Datian County","201611","2016","11","0.21117519635578","21.117519635578"
"福建省2016","福建省","350426","尤溪县","Youxi County","201611","2016","11","0.202631026287261","20.2631026287261"
"福建省2016","福建省","350427","沙县","Sha County","201611","2016","11","0.241043249684391","24.1043249684391"
"福建省2016","福建省","350428","将乐县","Jiangle County","201611","2016","11","0.25701589746228","25.701589746228"
"福建省2016","福建省","350429","泰宁县","Taining County","201611","2016","11","0.198006078125972","19.8006078125972"
"福建省2016","福建省","350430","建宁县","Jianning County","201611","2016","11","0.23669775098573","23.669775098573"
"福建省2016","福建省","350481","永安市","Yong'an City","201611","2016","11","0.198607698918582","19.8607698918582"
"福建省2016","福建省","350502","鲤城区","Licheng District","201611","2016","11","0.213545497692519","21.3545497692519"
"福建省2016","福建省","350503","丰泽区","Fengze District","201611","2016","11","0.242544968950075","24.2544968950075"
"福建省2016","福建省","350504","洛江区","Luojiang District","201611","2016","11","0.212484870620924","21.2484870620924"
"福建省2016","福建省","350505","泉港区","Quangang District","201611","2016","11","0.212513677737496","21.2513677737496"
"福建省2016","福建省","350521","惠安县","Hui'an County","201611","2016","11","0.213440981761041","21.3440981761041"
"福建省2016","福建省","350524","安溪县","Anxi County","201611","2016","11","0.209980883409947","20.9980883409947"
"福建省2016","福建省","350525","永春县","Yongchun County","201611","2016","11","0.211465482960191","21.1465482960191"
"福建省2016","福建省","350526","德化县","Dehua County","201611","2016","11","0.209959566455201","20.9959566455201"
"福建省2016","福建省","350527","金门县","Kinmen County","201611","2016","11","0.241364623896234","24.1364623896234"
"福建省2016","福建省","350581","石狮市","Shishi City","201611","2016","11","0.174449787637418","17.4449787637418"
"福建省2016","福建省","350582","晋江市","Jinjiang City","201611","2016","11","0.291665727823062","29.1665727823062"
"福建省2016","福建省","350583","南安市","Nan'an City","201611","2016","11","0.209959566455201","20.9959566455201"
"福建省2016","福建省","350602","芗城区","Xiangcheng District","201611","2016","11","0.203385083554937","20.3385083554937"
"福建省2016","福建省","350603","龙文区","Longwen District","201611","2016","11","0.166116994058658","16.6116994058658"
"福建省2016","福建省","350622","云霄县","Yunxiao County","201611","2016","11","0.23418450346092","23.418450346092"
"福建省2016","福建省","350623","漳浦县","Zhangpu County","201611","2016","11","0.142773587254505","14.2773587254505"
"福建省2016","福建省","350624","诏安县","Zhao'an County","201611","2016","11","0.197874117508581","19.7874117508581"
"福建省2016","福建省","350625","长泰县","Changtai County","201611","2016","11","0.146696595014783","14.6696595014783"
"福建省2016","福建省","350626","东山县","Dongshan County","201611","2016","11","0.160594161946758","16.0594161946758"
"福建省2016","福建省","350627","南靖县","Nanjing County","201611","2016","11","0.155749987972608","15.5749987972608"
"福建省2016","福建省","350628","平和县","Pinghe County","201611","2016","11","0.169235541946707","16.9235541946707"
"福建省2016","福建省","350629","华安县","Hua'an County","201611","2016","11","0.136234645744749","13.6234645744749"
"福建省2016","福建省","350681","龙海市","Longhai  City","201611","2016","11","0.146664506886652","14.6664506886652"
"福建省2016","福建省","350702","延平区","Yanping District","201611","2016","11","0.154138894019707","15.4138894019707"
"福建省2016","福建省","350721","顺昌县","Shunchang County","201611","2016","11","0.125010553497176","12.5010553497176"
"福建省2016","福建省","350722","浦城县","Pucheng County","201611","2016","11","0.0991728146900374","9.91728146900374"
"福建省2016","福建省","350723","光泽县","Guangze County","201611","2016","11","0.101980370142836","10.1980370142836"
"福建省2016","福建省","350724","松溪县","Songxi County","201611","2016","11","0.107711269329875","10.7711269329875"
"福建省2016","福建省","350725","政和县","Zhenghe County","201611","2016","11","0.12907543179415","12.907543179415"
"福建省2016","福建省","350781","邵武市","Shaowu City","201611","2016","11","0.113739859157743","11.3739859157743"
"福建省2016","福建省","350782","武夷山市","Wuyishan City","201611","2016","11","0.130603912239849","13.0603912239849"
"福建省2016","福建省","350783","建瓯市","Jian'ou City","201611","2016","11","0.104376488028784","10.4376488028784"
"福建省2016","福建省","350784","建阳市","Jianyang City","201611","2016","11","0.123566295454603","12.3566295454603"
"福建省2016","福建省","350802","新罗区","Xinluo District","201611","2016","11","0.132149337401488","13.2149337401488"
"福建省2016","福建省","350821","长汀县","Changting County","201611","2016","11","0.161716266067676","16.1716266067676"
"福建省2016","福建省","350822","永定县","Yongding County","201611","2016","11","0.159482849156237","15.9482849156237"
"福建省2016","福建省","350823","上杭县","Shanghang County","201611","2016","11","0.160718641564601","16.0718641564601"
"福建省2016","福建省","350824","武平县","Wuping County","201611","2016","11","0.118839055962804","11.8839055962804"
"福建省2016","福建省","350825","连城县","Liancheng County","201611","2016","11","0.127629694959994","12.7629694959994"
"福建省2016","福建省","350881","漳平市","Zhangping City","201611","2016","11","0.118787651921325","11.8787651921325"
"福建省2016","福建省","350902","蕉城区","Jiaocheng District","201611","2016","11","0.222097395225851","22.2097395225851"
"福建省2016","福建省","350921","霞浦县","Xiapu County","201611","2016","11","0.216708836290175","21.6708836290175"
"福建省2016","福建省","350922","古田县","Gutian County","201611","2016","11","0.276980052019218","27.6980052019218"
"福建省2016","福建省","350923","屏南县","Pingnan County","201611","2016","11","0.20492569760468","20.492569760468"
"福建省2016","福建省","350924","寿宁县","Shouning County","201611","2016","11","0.193492990377776","19.3492990377776"
"福建省2016","福建省","350925","周宁县","Zhouning County","201611","2016","11","0.196945775398999","19.6945775398999"
"福建省2016","福建省","350926","柘荣县","Zherong County","201611","2016","11","0.20066267864397","20.066267864397"
"福建省2016","福建省","350981","福安市","Fu'an City","201611","2016","11","0.224244322070493","22.4244322070493"
"福建省2016","福建省","350982","福鼎市","Fuding City","201611","2016","11","0.219519384142793","21.9519384142793"
"福建省2016","福建省","350102","鼓楼区","Gulou District","201612","2016","12","0.256577043612576","25.6577043612576"
"福建省2016","福建省","350103","台江区","Taijiang District","201612","2016","12","0.256577043612576","25.6577043612576"
"福建省2016","福建省","350104","仓山区","Cangshan District","201612","2016","12","0.256105692997165","25.6105692997165"
"福建省2016","福建省","350105","马尾区","Mawei District","201612","2016","12","0.190608075067672","19.0608075067672"
"福建省2016","福建省","350111","晋安区","Jin'an District","201612","2016","12","0.252274991517417","25.2274991517417"
"福建省2016","福建省","350121","闽侯县","Minhou County","201612","2016","12","0.204788694069773","20.4788694069773"
"福建省2016","福建省","350122","连江县","Lianjiang County","201612","2016","12","0.252453075039558","25.2453075039558"
"福建省2016","福建省","350123","罗源县","Luoyuan County","201612","2016","12","0.252751653505074","25.2751653505074"
"福建省2016","福建省","350124","闽清县","Minqing County","201612","2016","12","0.259114706774369","25.9114706774369"
"福建省2016","福建省","350125","永泰县","Yongtai County","201612","2016","12","0.251734316362036","25.1734316362036"
"福建省2016","福建省","350128","平潭县","Pingtan County","201612","2016","12","0.251566303099055","25.1566303099055"
"福建省2016","福建省","350181","福清市","Fuqing City","201612","2016","12","0.216983468227312","21.6983468227312"
"福建省2016","福建省","350182","长乐市","Changle City","201612","2016","12","0.256006320768254","25.6006320768254"
"福建省2016","福建省","350203","思明区","Siming District","201612","2016","12","0.230500821717803","23.0500821717803"
"福建省2016","福建省","350205","海沧区","Haicang District","201612","2016","12","0.199504728028706","19.9504728028706"
"福建省2016","福建省","350206","湖里区","Huli District","201612","2016","12","0.20186074537488","20.186074537488"
"福建省2016","福建省","350211","集美区","Jimei District","201612","2016","12","0.241310648919699","24.1310648919699"
"福建省2016","福建省","350212","同安区","Tong'an District","201612","2016","12","0.261117353403343","26.1117353403343"
"福建省2016","福建省","350213","翔安区","Xiang'an District","201612","2016","12","0.205089662057251","20.5089662057251"
"福建省2016","福建省","350302","城厢区","Chengxiang District","201612","2016","12","0.259935195134792","25.9935195134792"
"福建省2016","福建省","350303","涵江区","Hanjiang District","201612","2016","12","0.19271522296848","19.271522296848"
"福建省2016","福建省","350304","荔城区","Licheng District","201612","2016","12","0.221972530792355","22.1972530792355"
"福建省2016","福建省","350305","秀屿区","Xiuyu District","201612","2016","12","0.227929930640561","22.7929930640561"
"福建省2016","福建省","350322","仙游县","Xianyou County","201612","2016","12","0.189256360608616","18.9256360608616"
"福建省2016","福建省","350402","梅列区","Melie district","201612","2016","12","0.234587880972287","23.4587880972287"
"福建省2016","福建省","350403","三元区","Sanyuan District","201612","2016","12","0.286083852162734","28.6083852162734"
"福建省2016","福建省","350421","明溪县","Mingxi County","201612","2016","12","0.242574467818595","24.2574467818595"
"福建省2016","福建省","350423","清流县","Qingliu County","201612","2016","12","0.205434858190499","20.5434858190499"
"福建省2016","福建省","350424","宁化县","Ninghua County","201612","2016","12","0.261206570163913","26.1206570163913"
"福建省2016","福建省","350425","大田县","Datian County","201612","2016","12","0.212048873569333","21.2048873569333"
"福建省2016","福建省","350426","尤溪县","Youxi County","201612","2016","12","0.194679169053677","19.4679169053677"
"福建省2016","福建省","350427","沙县","Sha County","201612","2016","12","0.241315430712307","24.1315430712307"
"福建省2016","福建省","350428","将乐县","Jiangle County","201612","2016","12","0.238752330319592","23.8752330319592"
"福建省2016","福建省","350429","泰宁县","Taining County","201612","2016","12","0.198559135183117","19.8559135183117"
"福建省2016","福建省","350430","建宁县","Jianning County","201612","2016","12","0.240570002477545","24.0570002477545"
"福建省2016","福建省","350481","永安市","Yong'an City","201612","2016","12","0.198607698918582","19.8607698918582"
"福建省2016","福建省","350502","鲤城区","Licheng District","201612","2016","12","0.213545497692519","21.3545497692519"
"福建省2016","福建省","350503","丰泽区","Fengze District","201612","2016","12","0.240431392795398","24.0431392795398"
"福建省2016","福建省","350504","洛江区","Luojiang District","201612","2016","12","0.213991016182851","21.3991016182851"
"福建省2016","福建省","350505","泉港区","Quangang District","201612","2016","12","0.204941791145044","20.4941791145044"
"福建省2016","福建省","350521","惠安县","Hui'an County","201612","2016","12","0.213440981761041","21.3440981761041"
"福建省2016","福建省","350524","安溪县","Anxi County","201612","2016","12","0.209959566455201","20.9959566455201"
"福建省2016","福建省","350525","永春县","Yongchun County","201612","2016","12","0.204950644653757","20.4950644653757"
"福建省2016","福建省","350526","德化县","Dehua County","201612","2016","12","0.205230690580647","20.5230690580647"
"福建省2016","福建省","350527","金门县","Kinmen County","201612","2016","12","0.219187750928874","21.9187750928874"
"福建省2016","福建省","350581","石狮市","Shishi City","201612","2016","12","0.175516936418111","17.5516936418111"
"福建省2016","福建省","350582","晋江市","Jinjiang City","201612","2016","12","0.3167484839725","31.67484839725"
"福建省2016","福建省","350583","南安市","Nan'an City","201612","2016","12","0.209959566455201","20.9959566455201"
"福建省2016","福建省","350602","芗城区","Xiangcheng District","201612","2016","12","0.209804438103016","20.9804438103016"
"福建省2016","福建省","350603","龙文区","Longwen District","201612","2016","12","0.166116994058658","16.6116994058658"
"福建省2016","福建省","350622","云霄县","Yunxiao County","201612","2016","12","0.233837975132529","23.3837975132529"
"福建省2016","福建省","350623","漳浦县","Zhangpu County","201612","2016","12","0.14123743798257","14.123743798257"
"福建省2016","福建省","350624","诏安县","Zhao'an County","201612","2016","12","0.197874117508581","19.7874117508581"
"福建省2016","福建省","350625","长泰县","Changtai County","201612","2016","12","0.157514181749463","15.7514181749463"
"福建省2016","福建省","350626","东山县","Dongshan County","201612","2016","12","0.156133552058961","15.6133552058961"
"福建省2016","福建省","350627","南靖县","Nanjing County","201612","2016","12","0.141370937862575","14.1370937862575"
"福建省2016","福建省","350628","平和县","Pinghe County","201612","2016","12","0.167775249002345","16.7775249002345"
"福建省2016","福建省","350629","华安县","Hua'an County","201612","2016","12","0.139448480402187","13.9448480402187"
"福建省2016","福建省","350681","龙海市","Longhai  City","201612","2016","12","0.139083054876528","13.9083054876528"
"福建省2016","福建省","350702","延平区","Yanping District","201612","2016","12","0.0981137534516607","9.81137534516607"
"福建省2016","福建省","350721","顺昌县","Shunchang County","201612","2016","12","0.130512326114327","13.0512326114327"
"福建省2016","福建省","350722","浦城县","Pucheng County","201612","2016","12","0.0991728146900374","9.91728146900374"
"福建省2016","福建省","350723","光泽县","Guangze County","201612","2016","12","0.100733232086289","10.0733232086289"
"福建省2016","福建省","350724","松溪县","Songxi County","201612","2016","12","0.132208023621095","13.2208023621095"
"福建省2016","福建省","350725","政和县","Zhenghe County","201612","2016","12","0.122344412299656","12.2344412299656"
"福建省2016","福建省","350781","邵武市","Shaowu City","201612","2016","12","0.111872494471741","11.1872494471741"
"福建省2016","福建省","350782","武夷山市","Wuyishan City","201612","2016","12","0.129847156681459","12.9847156681459"
"福建省2016","福建省","350783","建瓯市","Jian'ou City","201612","2016","12","0.103057481984043","10.3057481984043"
"福建省2016","福建省","350784","建阳市","Jianyang City","201612","2016","12","0.108248191616407","10.8248191616407"
"福建省2016","福建省","350802","新罗区","Xinluo District","201612","2016","12","0.124783195246838","12.4783195246838"
"福建省2016","福建省","350821","长汀县","Changting County","201612","2016","12","0.152998408537743","15.2998408537743"
"福建省2016","福建省","350822","永定县","Yongding County","201612","2016","12","0.159482849156237","15.9482849156237"
"福建省2016","福建省","350823","上杭县","Shanghang County","201612","2016","12","0.163383508289327","16.3383508289327"
"福建省2016","福建省","350824","武平县","Wuping County","201612","2016","12","0.127015193837726","12.7015193837726"
"福建省2016","福建省","350825","连城县","Liancheng County","201612","2016","12","0.153885318828635","15.3885318828635"
"福建省2016","福建省","350881","漳平市","Zhangping City","201612","2016","12","0.129196127391401","12.9196127391401"
"福建省2016","福建省","350902","蕉城区","Jiaocheng District","201612","2016","12","0.222539485191956","22.2539485191956"
"福建省2016","福建省","350921","霞浦县","Xiapu County","201612","2016","12","0.210980573090362","21.0980573090362"
"福建省2016","福建省","350922","古田县","Gutian County","201612","2016","12","0.276266787043263","27.6266787043263"
"福建省2016","福建省","350923","屏南县","Pingnan County","201612","2016","12","0.195751938891594","19.5751938891594"
"福建省2016","福建省","350924","寿宁县","Shouning County","201612","2016","12","0.193492990377776","19.3492990377776"
"福建省2016","福建省","350925","周宁县","Zhouning County","201612","2016","12","0.197155015245654","19.7155015245654"
"福建省2016","福建省","350926","柘荣县","Zherong County","201612","2016","12","0.23618474499206","23.618474499206"
"福建省2016","福建省","350981","福安市","Fu'an City","201612","2016","12","0.225859537215797","22.5859537215797"
"福建省2016","福建省","350982","福鼎市","Fuding City","201612","2016","12","0.210313855232604","21.0313855232604"
"福建省2017","福建省","350102","鼓楼区","Gulou District","201701","2017","1","0.26383180108537","26.383180108537"
"福建省2017","福建省","350103","台江区","Taijiang District","201701","2017","1","0.26383180108537","26.383180108537"
"福建省2017","福建省","350104","仓山区","Cangshan District","201701","2017","1","0.256185782633309","25.6185782633309"
"福建省2017","福建省","350105","马尾区","Mawei District","201701","2017","1","0.193826987553364","19.3826987553364"
"福建省2017","福建省","350111","晋安区","Jin'an District","201701","2017","1","0.26061294454763","26.061294454763"
"福建省2017","福建省","350121","闽侯县","Minhou County","201701","2017","1","0.199339045600522","19.9339045600522"
"福建省2017","福建省","350122","连江县","Lianjiang County","201701","2017","1","0.257368444852069","25.7368444852069"
"福建省2017","福建省","350123","罗源县","Luoyuan County","201701","2017","1","0.259164815105308","25.9164815105308"
"福建省2017","福建省","350124","闽清县","Minqing County","201701","2017","1","0.266441217184971","26.6441217184971"
"福建省2017","福建省","350125","永泰县","Yongtai County","201701","2017","1","0.259898247732053","25.9898247732053"
"福建省2017","福建省","350128","平潭县","Pingtan County","201701","2017","1","0.262223816429953","26.2223816429953"
"福建省2017","福建省","350181","福清市","Fuqing City","201701","2017","1","0.224153271411874","22.4153271411874"
"福建省2017","福建省","350182","长乐市","Changle City","201701","2017","1","0.262975975702065","26.2975975702065"
"福建省2017","福建省","350203","思明区","Siming District","201701","2017","1","0.195232039570255","19.5232039570255"
"福建省2017","福建省","350205","海沧区","Haicang District","201701","2017","1","0.209188797274545","20.9188797274545"
"福建省2017","福建省","350206","湖里区","Huli District","201701","2017","1","0.212193448156706","21.2193448156706"
"福建省2017","福建省","350211","集美区","Jimei District","201701","2017","1","0.242117053686719","24.2117053686719"
"福建省2017","福建省","350212","同安区","Tong'an District","201701","2017","1","0.26729565303304","26.729565303304"
"福建省2017","福建省","350213","翔安区","Xiang'an District","201701","2017","1","0.208108600447215","20.8108600447215"
"福建省2017","福建省","350302","城厢区","Chengxiang District","201701","2017","1","0.262047824826486","26.2047824826486"
"福建省2017","福建省","350303","涵江区","Hanjiang District","201701","2017","1","0.200892750390113","20.0892750390113"
"福建省2017","福建省","350304","荔城区","Licheng District","201701","2017","1","0.228248840357275","22.8248840357275"
"福建省2017","福建省","350305","秀屿区","Xiuyu District","201701","2017","1","0.244847413429947","24.4847413429947"
"福建省2017","福建省","350322","仙游县","Xianyou County","201701","2017","1","0.188878208227314","18.8878208227314"
"福建省2017","福建省","350402","梅列区","Melie district","201701","2017","1","0.234686769745626","23.4686769745626"
"福建省2017","福建省","350403","三元区","Sanyuan District","201701","2017","1","0.292880391713825","29.2880391713825"
"福建省2017","福建省","350421","明溪县","Mingxi County","201701","2017","1","0.264625600585521","26.4625600585521"
"福建省2017","福建省","350423","清流县","Qingliu County","201701","2017","1","0.224034941854322","22.4034941854322"
"福建省2017","福建省","350424","宁化县","Ninghua County","201701","2017","1","0.262932362993931","26.2932362993931"
"福建省2017","福建省","350425","大田县","Datian County","201701","2017","1","0.216183507748596","21.6183507748596"
"福建省2017","福建省","350426","尤溪县","Youxi County","201701","2017","1","0.20404743808073","20.404743808073"
"福建省2017","福建省","350427","沙县","Sha County","201701","2017","1","0.249919575418924","24.9919575418924"
"福建省2017","福建省","350428","将乐县","Jiangle County","201701","2017","1","0.274234210151807","27.4234210151807"
"福建省2017","福建省","350429","泰宁县","Taining County","201701","2017","1","0.197640538590684","19.7640538590684"
"福建省2017","福建省","350430","建宁县","Jianning County","201701","2017","1","0.235020424102899","23.5020424102899"
"福建省2017","福建省","350481","永安市","Yong'an City","201701","2017","1","0.23276152468228","23.276152468228"
"福建省2017","福建省","350502","鲤城区","Licheng District","201701","2017","1","0.219583531816893","21.9583531816893"
"福建省2017","福建省","350503","丰泽区","Fengze District","201701","2017","1","0.249081272294907","24.9081272294907"
"福建省2017","福建省","350504","洛江区","Luojiang District","201701","2017","1","0.217949045168223","21.7949045168223"
"福建省2017","福建省","350505","泉港区","Quangang District","201701","2017","1","0.205875861135521","20.5875861135521"
"福建省2017","福建省","350521","惠安县","Hui'an County","201701","2017","1","0.219476060065666","21.9476060065666"
"福建省2017","福建省","350524","安溪县","Anxi County","201701","2017","1","0.215896207590148","21.5896207590148"
"福建省2017","福建省","350525","永春县","Yongchun County","201701","2017","1","0.210745657848973","21.0745657848973"
"福建省2017","福建省","350526","德化县","Dehua County","201701","2017","1","0.21103362161132","21.103362161132"
"福建省2017","福建省","350527","金门县","Kinmen County","201701","2017","1","0.248470148099364","24.8470148099364"
"福建省2017","福建省","350581","石狮市","Shishi City","201701","2017","1","0.179382383826341","17.9382383826341"
"福建省2017","福建省","350582","晋江市","Jinjiang City","201701","2017","1","0.320048583703709","32.0048583703709"
"福建省2017","福建省","350583","南安市","Nan'an City","201701","2017","1","0.215896207590148","21.5896207590148"
"福建省2017","福建省","350602","芗城区","Xiangcheng District","201701","2017","1","0.215736692428222","21.5736692428222"
"福建省2017","福建省","350603","龙文区","Longwen District","201701","2017","1","0.170813978870132","17.0813978870132"
"福建省2017","福建省","350622","云霄县","Yunxiao County","201701","2017","1","0.2404497818891","24.04497818891"
"福建省2017","福建省","350623","漳浦县","Zhangpu County","201701","2017","1","0.150943167642266","15.0943167642266"
