"distcode","county_cn","county_en","city_cn","city_en","province_cn","province_en","year","co2_million_tons","sequestration_million_tons","net_co2_million_tons","sequestration_offset_ratio"
"350213","翔安区","Xiang'an District","厦门市","Xiamen City","福建省","Fujian Province","2010","2.95568773605578","1.22323010246313","1.73245763359265","0.413856337914597"
"350213","翔安区","Xiang'an District","厦门市","Xiamen City","福建省","Fujian Province","2011","3.62451015190055","1.2361086442467","2.38840150765385","0.341041573189837"
"350213","翔安区","Xiang'an District","厦门市","Xiamen City","福建省","Fujian Province","2012","3.73234966585722","1.23810231943532","2.4942473464219","0.331721952731608"
"350213","翔安区","Xiang'an District","厦门市","Xiamen City","福建省","Fujian Province","2013","3.78766933260584","1.27528176530393","2.51238756730191","0.336693003881245"
"350213","翔安区","Xiang'an District","厦门市","Xiamen City","福建省","Fujian Province","2014","3.84897928596369","1.19210945927593","2.65686982668776","0.30972093396898"
"350213","翔安区","Xiang'an District","厦门市","Xiamen City","福建省","Fujian Province","2015","3.64501268793984","1.24514580980994","2.3998668781299","0.341602599609522"
"350213","翔安区","Xiang'an District","厦门市","Xiamen City","福建省","Fujian Province","2016","3.93579961764968","1.16148303892875","2.77431657872093","0.29510725945503"
"350213","翔安区","Xiang'an District","厦门市","Xiamen City","福建省","Fujian Province","2017","4.49884714958958","1.21478453541785","3.28406261417173","0.270021295462032"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","1997","0.697935707941619",,,
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","1998","0.652004482143739",,,
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","1999","0.686343057093923",,,
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2000","0.745848768757635","1.46628859058029","-0.720439821822655","1.96593284322598"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2001","0.725118119741884","1.69655473013417","-0.971436610392286","2.33969429799669"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2002","0.776815766705223","1.74355449341795","-0.966738726712727","2.24448906439302"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2003","0.884472459141434","1.90021749801382","-1.01574503887239","2.1484190698921"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2004","0.961291064433725","1.77762315300745","-0.816332088573725","1.84920386631765"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2005","1.10644959392049","1.70117915788505","-0.59472956396456","1.53751166544989"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2006","1.26340812102781","1.66279851941129","-0.39939039838348","1.31612144305244"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2007","1.39585697694307","1.72316526188002","-0.32730828493695","1.23448554568517"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2008","1.52752156217195","1.73037352982539","-0.20285196765344","1.13279810424739"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2009","1.67150838034917","1.81755819964194","-0.14604981929277","1.08737606165173"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2010","1.85104926731628","1.62086215802193","0.23018710929435","0.875645066093738"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2011","2.14762706874883","1.70764422459628","0.43998284415255","0.795130704694984"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2012","2.16254568077058","1.69106376730369","0.47148191346689","0.781978287136627"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2013","2.18693153070885","1.74184521676264","0.44508631394621","0.79647908144525"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2014","2.24655717346723","1.70839700242089","0.53816017104634","0.760451157263107"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2015","2.24456226665786","1.64588491070512","0.59867735595274","0.733276565838306"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2016","2.2727312648435","1.62431350150924","0.64841776333426","0.714696685277082"
"350302","城厢区","Chengxiang District","莆田市","Putian City","福建省","Fujian Province","2017","2.2826733099442","1.73950833475628","0.54316497518792","0.762048746607022"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","1997","1.15528070552693",,,
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","1998","1.073040138986",,,
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","1999","1.09050727815076",,,
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2000","1.14697240023222","2.40365340455733","-1.25668100432511","2.09565060508054"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2001","1.09836617181619","2.77187055841137","-1.67350438659518","2.52363067029639"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2002","1.17716519195489","2.75970568208049","-1.5825404901256","2.34436568541201"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2003","1.34636829644975","2.98489283159424","-1.63852453514449","2.21699578002923"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2004","1.46330368960312","2.78896222943705","-1.32565853983393","1.90593534975196"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2005","1.68740123050704","2.65123415095702","-0.96383292044998","1.57119368116163"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2006","1.88418437230066","2.55480829560191","-0.67062392330125","1.35592266508526"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2007","2.0767389245676","2.68888087802274","-0.61214195345514","1.29476114990361"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2008","2.24189103582709","2.70378165990282","-0.46189062407573","1.20602724070634"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2009","2.45321555323017","2.78250296624302","-0.32928741301285","1.13422685690186"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2010","2.69574367684993","2.49791380446054","0.19782987238939","0.926613990013857"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2011","3.09737562605756","2.64812238169992","0.44925324435764","0.854956809055328"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2012","3.09605729215069","2.57749712373851","0.51856016841218","0.832509504999515"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2013","3.13284804529893","2.7368236402004","0.39602440509853","0.873589654087183"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2014","3.11453262273656","2.59766144198848","0.51687118074808","0.83404534697282"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2015","2.89228773031379","2.52883477722302","0.36345295309077","0.874337207435673"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2016","2.90490433026146","2.46345625652991","0.44144807373155","0.848033524156778"
"350303","涵江区","Hanjiang District","莆田市","Putian City","福建省","Fujian Province","2017","2.90190855510272","2.62492132029407","0.27698723480865","0.904549978212926"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","1997","0.973626206199662",,,
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","1998","0.906033778704954",,,
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","1999","0.974480949295764",,,
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2000","1.02662312968959","0.9347633399007","0.09185978978889","0.910522384376178"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2001","0.997254083405969","1.05118465298826","-0.053930569582291","1.05407906618753"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2002","1.09037357301239","1.09210747812351","-0.00173390511112004","1.00159019363091"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2003","1.24170362322751","1.1470538065099","0.09464981671761","0.923774228449466"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2004","1.352286053622","1.0788886613702","0.2733973922518","0.797825769540753"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2005","1.56214938714782","1.04072440280037","0.52142498434745","0.666213110834764"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2006","1.79350272719502","0.998053863273681","0.795448863921339","0.55648304746913"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2007","1.9969924633638","1.0363863466","0.9606061167638","0.518973589341583"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2008","2.23673536699298","1.03474406832771","1.20199129866527","0.462613540965643"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2009","2.44757390215568","1.05768661050769","1.38988729164799","0.43213674143859"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2010","2.78882840662269","0.955242968393383","1.83358543822931","0.342524827316355"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2011","3.3183132564485","0.993673669741888","2.32463958670661","0.299451436000165"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2012","3.340393563654","0.999606822780489","2.34078674087351","0.299248218430596"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2013","3.38619811540981","1.03527257932001","2.3509255360898","0.305733020938356"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2014","3.99304208715298","0.999086204528058","2.99395588262492","0.25020678037491"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2015","3.59198045790957","0.970654570164647","2.62132588774492","0.270228243593936"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2016","3.62467515165121","0.949350442395725","2.67532470925549","0.26191324813294"
"350304","荔城区","Licheng District","莆田市","Putian City","福建省","Fujian Province","2017","3.62184083217194","1.00530225132919","2.61653858084275","0.277566656822501"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","1997","0.816462976788901",,,
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","1998","0.764272565908251",,,
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","1999","0.939193989261313",,,
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2000","0.982527546757976","3.47070250065539","-2.48817495389741","3.53242258917583"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2001","0.934853480272803","3.83970717317558","-2.90485369290278","4.10728232199029"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2002","1.02955788541296","4.00546259889324","-2.97590471348028","3.89046857456357"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2003","1.19272951142566","3.99622294159161","-2.80349343016595","3.35048550682288"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2004","1.29738555144504","3.74069540525473","-2.44330985380969","2.88325656246773"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2005","1.49602481062577","3.76562994828425","-2.26960513765848","2.51709057332353"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2006","1.64760688802929","3.4794656291418","-1.83185874111251","2.111829984702"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2007","1.79635271822207","3.68716693096419","-1.89081421274212","2.05258515967485"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2008","1.95564830215696","3.76907830807824","-1.81343000592128","1.92727818387446"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2009","2.18580129229946","3.61221981335208","-1.42641852105262","1.6525838035131"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2010","2.51526823002988","3.32844402296116","-0.81317579293128","1.3232958549799"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2011","3.06848378208336","3.4368528756206","-0.36836909353724","1.1200492229055"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2012","3.11472186844608","3.5721095408379","-0.45738767239182","1.1468470353727"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2013","3.19203931450091","3.71893276855623","-0.52689345405532","1.16506483853809"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2014","3.80178732233639","3.44436877441706","0.35741854791933","0.905986706352717"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2015","3.63779113534519","3.44650363418676","0.19128750115843","0.947416579445736"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2016","3.96005074986601","3.53884491684427","0.42120583302174","0.89363625376872"
"350305","秀屿区","Xiuyu District","莆田市","Putian City","福建省","Fujian Province","2017","4.25198574001858","3.53258596190605","0.71939977811253","0.830808515809043"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","1997","1.07434164238039",,,
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","1998","1.01878734607493",,,
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","1999","1.21015577840003",,,
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2000","1.3108081986936","5.63998317276628","-4.32917497407268","4.30267614925456"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2001","1.29030580478691","6.50357419298364","-5.21326838819673","5.04033553042698"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2002","1.38681927288975","6.41544249892286","-5.02862322603311","4.6260119283999"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2003","1.58508210997535","6.9911339211326","-5.40605181115725","4.41058155734363"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2004","1.72335869991504","6.48457601501966","-4.76121731510462","3.76275468092588"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2005","1.98303756469291","6.15325579498144","-4.17021823028853","3.10294464640377"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2006","2.21546953666121","5.99530747365714","-3.77983793699593","2.70611144700833"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2007","2.29756020657417","6.16389571730435","-3.86633551073018","2.68280052016359"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2008","2.5475190843135","6.20187747017634","-3.65435838586284","2.43447733458201"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2009","2.79036062144154","6.46840289817994","-3.6780422767384","2.31812434868661"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2010","3.0945721334029","5.83134065010401","-2.73676851670111","1.88437703137062"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2011","3.68201058647666","6.08711952257866","-2.405108936102","1.65320532888621"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2012","3.85791136093531","6.10507139894634","-2.24716003801103","1.58248099237465"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2013","4.08448352309692","6.31175215928437","-2.22726863618745","1.54529994394461"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2014","4.70694577972486","6.04244416524895","-1.33549838552409","1.28372929029196"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2015","4.86408677763346","5.87727143705812","-1.01318465942466","1.2082990509305"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2016","5.03044195461917","5.76421509186614","-0.73377313724697","1.14586653496184"
"350322","仙游县","Xianyou County","莆田市","Putian City","福建省","Fujian Province","2017","4.90979798334349","6.15414636195434","-1.24434837861085","1.25344186926475"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","1997","0.653537095633079",,,
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","1998","0.614864986325425",,,
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","1999","0.619391308419286",,,
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2000","0.649618076724558","0.776020493368745","-0.126402416644187","1.19457958633405"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2001","0.64769514918777","0.880932619263513","-0.233237470075743","1.36010377778532"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2002","0.702088798339127","0.787200765054035","-0.0851119667149081","1.12122678344427"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2003","0.817727741057197","0.853095072426707","-0.03536733136951","1.04325074177352"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2004","0.89057435110329","0.905911047350817","-0.015336696247527","1.01722112951999"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2005","1.02563066706021","0.747408167700552","0.278222499359658","0.728730323404687"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2006","1.14377736723095","0.733170173515936","0.410607193715014","0.641007764728654"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2007","1.2432218583245","0.817210282106383","0.426011576218117","0.657332620589332"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2008","1.31737650049337","0.775084364354298","0.542292136139072","0.588354478817575"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2009","1.44155468255306","0.799440466901546","0.642114215651514","0.554568256464403"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2010","1.58145014305422","0.727148876561387","0.854301266492833","0.459798799067456"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2011","1.82896702491575","0.735131913981898","1.09383511093385","0.401938309421276"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2012","1.8294112735589","0.824891141394425","1.00452013216448","0.450905246576784"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2013","1.85008459776233","0.797013345572738","1.05307125218959","0.430798324864021"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2014","1.7747888904792","0.741485071590452","1.03330381888875","0.417787758064143"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2015","1.60760372597667","0.703630436609479","0.903973289367191","0.437688980959534"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2016","1.60009827950866","0.698933848686624","0.901164430822036","0.43680682470407"
"350402","梅列区","Melie district","三明市","Sanming City","福建省","Fujian Province","2017","1.58601891392857","0.806581261963811","0.779437651964759","0.508557152049283"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","1997","0.453677855565729",,,
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","1998","0.424919525686007",,,
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","1999","0.43641323088965",,,
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2000","0.456182204637816","1.82744181951488","-1.37125961487706","4.00594718718975"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2001","0.439115355381539","2.02540679031091","-1.58629143492937","4.61247088148642"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2002","0.477292349844081","1.83441383358374","-1.35712148373966","3.84337573016411"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2003","0.544592123236586","1.9952128299688","-1.45062070673221","3.66368286436274"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2004","0.592195444534872","2.0855545219856","-1.49335907745073","3.52173347706796"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2005","0.681188097822352","1.73535604966377","-1.05416795184142","2.54754311652159"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2006","0.749417654794798","1.74043021284803","-0.991012558053232","2.32237685049545"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2007","0.781985569199856","1.88811907524756","-1.1061335060477","2.41451907760846"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2008","0.823050972678312","1.83100926670167","-1.00795829402336","2.2246608381293"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2009","0.900633177531193","1.87734302955347","-0.976709852022277","2.08447021094606"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2010","0.9994230162038","1.69014036145479","-0.69071734525099","1.69111610804663"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2011","1.15199146512813","1.70090051482423","-0.5489090496961","1.47648708025371"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2012","1.15296178115623","1.9178859971017","-0.76492421594547","1.66344282043623"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2013","1.16809823521779","1.85543923491096","-0.68734099969317","1.58842739332195"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2014","1.14119171902136","1.74234154972534","-0.60114983070398","1.52677374071685"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2015","1.05736013013203","1.66167707494346","-0.60431694481143","1.57153369754539"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2016","1.06323556801489","1.65620043773927","-0.59296486972438","1.55769848899193"
"350403","三元区","Sanyuan District","三明市","Sanming City","福建省","Fujian Province","2017","1.08250464098845","1.87824891525908","-0.79574427427063","1.73509548517411"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","1997","0.187548120430174",,,
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","1998","0.17428861436307",,,
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","1999","0.173396849970613",,,
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2000","0.181011149824244","3.73035690488734","-3.5493457550631","20.6084371515755"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2001","0.173566122048177","4.23848991369364","-4.06492379164546","24.4200300362599"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2002","0.194388604695332","3.72628326279266","-3.53189465809733","19.1692474393389"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2003","0.221083133276929","4.08221936927025","-3.86113623599332","18.46463503915"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2004","0.240284746370082","4.33483076957088","-4.0945460232008","18.0403909738592"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2005","0.27639373255247","3.59718247136962","-3.32078873881715","13.0147034744601"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2006","0.302911203524119","3.57752970893073","-3.27461850540661","11.8104898970694"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2007","0.313695539035071","4.09824153144551","-3.78454599241044","13.0643921301901"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2008","0.336974514997835","3.75118197930543","-3.41420746430759","11.131945628973"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2009","0.368738314228507","3.77477369296444","-3.40603537873593","10.2369988344233"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2010","0.414920231646661","3.49577888070187","-3.08085864905521","8.42518299680989"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2011","0.48039771941414","3.47868967364404","-2.9982919542299","7.24127016649124"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2012","0.486692966732859","3.95023065968967","-3.46353769295681","8.11647369019391"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2013","0.507843932863353","3.85433804936024","-3.34649411649689","7.58961129579417"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2014","0.478633544270176","3.56516714039027","-3.08653359612009","7.4486361916536"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2015","0.419613477179091","3.46243995057401","-3.04282647339492","8.25149843577651"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2016","0.418968640522384","3.3656184224802","-2.94664978195782","8.03310342817982"
"350421","明溪县","Mingxi County","三明市","Sanming City","福建省","Fujian Province","2017","0.415146425343641","3.73282239311015","-3.31767596776651","8.99158023586563"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","1997","0.20038311749872",,,
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","1998","0.187153929907976",,,
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","1999","0.192676149327184",,,
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2000","0.20476429532608","4.3400254923538","-4.13526119702772","21.1952258837043"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2001","0.195753003162191","4.85274912042637","-4.65699611726418","24.7901643501511"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2002","0.209530972255513","4.44983083418378","-4.24029986192827","21.2371029747212"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2003","0.238294035424436","4.81597371684665","-4.57767968142221","20.2102151162479"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2004","0.258990457638132","5.00533094388083","-4.7463404862427","19.3263141411735"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2005","0.297910459833453","4.23423093486383","-3.93632047503038","14.2130992554977"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2006","0.326492265570617","4.27411833701583","-3.94762607144521","13.0910247737289"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2007","0.336032385662178","4.73325434516779","-4.39722195950561","14.0857088397612"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2008","0.369970795536179","4.45920211071309","-4.08923131517691","12.0528489397402"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2009","0.419287507855915","4.46183443686078","-4.04254692900486","10.6414676165216"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2010","0.49141805478438","4.01118213016396","-3.51976407537958","8.16246389629284"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2011","0.618625365094624","4.09962792359238","-3.48100255849776","6.6269961674871"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2012","0.705294746677368","4.53581010696042","-3.83051536028305","6.43108449102811"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2013","0.716586089952456","4.46130081340336","-3.7447147234509","6.22577088218299"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2014","0.675933564137652","4.14130563802875","-3.4653720738911","6.12679390068783"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2015","0.57664753265072","4.15135741378618","-3.57470988113546","7.19912455829528"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2016","0.567017913352822","4.05626532585439","-3.48924741250157","7.15368109248854"
"350423","清流县","Qingliu County","三明市","Sanming City","福建省","Fujian Province","2017","0.554049102855098","4.37330402643978","-3.81925492358468","7.89335097539819"
