"distcode","county_cn","county_en","city_cn","city_en","province_cn","province_en","year","co2_million_tons","co2_10000_tons"
"350504","洛江区","Luojiang District","泉州市","Quanzhou City","福建省","Fujian Province","2013","1.8952644071049","189.52644071049"
"350504","洛江区","Luojiang District","泉州市","Quanzhou City","福建省","Fujian Province","2014","1.86344851733504","186.344851733504"
"350504","洛江区","Luojiang District","泉州市","Quanzhou City","福建省","Fujian Province","2015","1.65518386293707","165.518386293707"
"350504","洛江区","Luojiang District","泉州市","Quanzhou City","福建省","Fujian Province","2016","1.6747659830459","167.47659830459"
"350504","洛江区","Luojiang District","泉州市","Quanzhou City","福建省","Fujian Province","2017","1.67592436211889","167.592436211889"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","1997","1.16313886699747","116.313886699747"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","1998","1.08651230903774","108.651230903774"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","1999","1.14565775873441","114.565775873441"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2000","1.20349270542633","120.349270542633"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2001","1.14424217078632","114.424217078632"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2002","1.25066107352747","125.066107352747"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2003","1.45159267380687","145.159267380687"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2004","1.80243975568241","180.243975568241"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2005","2.07732631269657","207.732631269657"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2006","2.30557603391206","230.557603391206"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2007","2.36104387593542","236.104387593542"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2008","2.49080672713822","249.080672713822"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2009","2.72559446710643","272.559446710643"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2010","2.99009937817922","299.009937817922"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2011","3.42793231152708","342.793231152708"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2012","3.42608093664648","342.608093664648"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2013","3.46426196319793","346.426196319793"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2014","3.4595543571852","345.95543571852"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2015","3.29430614222043","329.430614222043"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2016","3.43113953374053","343.113953374053"
"350505","泉港区","Quangang District","泉州市","Quanzhou City","福建省","Fujian Province","2017","3.38476507354527","338.476507354527"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","1997","1.45087854617701","145.087854617701"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","1998","1.3543778883548","135.43778883548"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","1999","1.53767017898468","153.767017898468"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2000","1.63080570245423","163.080570245423"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2001","1.56498401524531","156.498401524531"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2002","1.69139014560429","169.139014560429"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2003","2.20999177656697","220.999177656697"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2004","2.45394599204281","245.394599204281"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2005","3.01269168482192","301.269168482192"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2006","3.6529557417396","365.29557417396"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2007","3.87759819956531","387.759819956531"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2008","4.28394834764384","428.394834764384"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2009","4.69362802793067","469.362802793067"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2010","5.25879210061955","525.879210061955"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2011","6.64880640790573","664.880640790573"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2012","6.8337800936081","683.37800936081"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2013","6.93681642304734","693.681642304734"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2014","7.16400556080985","716.400556080985"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2015","6.72112906649045","672.112906649045"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2016","6.98927944991466","698.927944991466"
"350521","惠安县","Hui'an County","泉州市","Quanzhou City","福建省","Fujian Province","2017","7.66155018102146","766.155018102146"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","1997","1.49370552619144","149.370552619144"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","1998","1.46385444138787","146.385444138787"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","1999","1.84906007465293","184.906007465293"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2000","2.01426673855565","201.426673855565"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2001","1.96215229852067","196.215229852067"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2002","2.12103943653951","212.103943653951"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2003","2.45724107814946","245.724107814946"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2004","2.68677886969635","268.677886969635"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2005","3.1152022717053","311.52022717053"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2006","3.49785753689718","349.785753689718"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2007","3.65991191357657","365.991191357657"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2008","3.8962420513183","389.62420513183"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2009","4.2682475369143","426.82475369143"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2010","4.72825865406896","472.825865406896"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2011","5.61861389286491","561.861389286491"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2012","5.72182382097963","572.182382097963"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2013","5.86022159915628","586.022159915628"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2014","5.99531934510004","599.531934510004"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2015","5.59176219448351","559.176219448351"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2016","5.844930493809","584.4930493809"
"350524","安溪县","Anxi County","泉州市","Quanzhou City","福建省","Fujian Province","2017","6.02696035772092","602.696035772092"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","1997","0.930013410038176","93.0013410038176"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","1998","0.90045071724207","90.045071724207"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","1999","0.998434018193322","99.8434018193322"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2000","1.07376398768554","107.376398768554"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2001","1.03550334199315","103.550334199315"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2002","1.17593410516138","117.593410516138"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2003","1.33825258649402","133.825258649402"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2004","1.45478726821279","145.478726821279"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2005","1.67480607307427","167.480607307427"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2006","1.84123999914281","184.123999914281"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2007","1.93625191551816","193.625191551816"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2008","2.06082394637293","206.082394637293"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2009","2.25508076749416","225.508076749416"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2010","2.50189967841358","250.189967841358"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2011","2.96141400735545","296.141400735545"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2012","3.08220025823442","308.220025823442"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2013","3.15286441652665","315.286441652665"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2014","3.22318904162836","322.318904162836"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2015","2.86743225981488","286.743225981488"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2016","2.95999662170885","295.999662170885"
"350525","永春县","Yongchun County","泉州市","Quanzhou City","福建省","Fujian Province","2017","2.94464842806048","294.464842806048"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","1997","0.481836267501824","48.1836267501824"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","1998","0.460602570687917","46.0602570687917"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","1999","0.517152599710198","51.7152599710198"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2000","0.544738803508761","54.4738803508761"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2001","0.534102940150914","53.4102940150914"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2002","0.577256597477146","57.7256597477146"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2003","0.666747550673775","66.6747550673775"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2004","0.726633239339399","72.6633239339399"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2005","0.840726758637449","84.0726758637449"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2006","0.947843664698256","94.7843664698256"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2007","1.02161682731347","102.161682731347"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2008","1.10558162478788","110.558162478788"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2009","1.21069832058503","121.069832058503"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2010","1.34403456897955","134.403456897955"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2011","1.6159604889491","161.59604889491"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2012","1.66623762927949","166.623762927949"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2013","1.69481474666728","169.481474666728"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2014","1.70199789215852","170.199789215852"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2015","1.50781361096077","150.781361096077"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2016","1.52103245079078","152.103245079078"
"350526","德化县","Dehua County","泉州市","Quanzhou City","福建省","Fujian Province","2017","1.47961527694029","147.961527694029"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","1997","0.352438541953631","35.2438541953631"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","1998","0.335469171378499","33.5469171378499"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","1999","0.522877967397907","52.2877967397907"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2000","0.671787679192938","67.1787679192938"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2001","0.751927267754651","75.1927267754651"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2002","0.847603257332086","84.7603257332086"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2003","0.974444898823121","97.4444898823121"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2004","1.06014238414294","106.014238414294"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2005","1.21945614533118","121.945614533118"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2006","1.33645189858648","133.645189858648"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2007","1.36920951079143","136.920951079143"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2008","1.44399972705927","144.399972705927"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2009","1.58011363294247","158.011363294247"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2010","1.73345552624697","173.345552624697"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2011","1.98787216677384","198.787216677384"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2012","1.98466661274329","198.466661274329"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2013","2.00678418965935","200.678418965935"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2014","1.77935872396161","177.935872396161"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2015","1.5616507061668","156.16507061668"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2016","1.56002101140022","156.002101140022"
"350527","金门县","Kinmen County","泉州市","Quanzhou City","福建省","Fujian Province","2017","1.52804087012108","152.804087012108"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","1997","1.30576449768774","130.576449768774"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","1998","1.26529164675139","126.529164675139"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","1999","1.31344608525584","131.344608525584"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2000","1.38401661124028","138.401661124028"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2001","1.31607494274746","131.607494274746"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2002","1.4563756767231","145.63756767231"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2003","1.65882312974556","165.882312974556"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2004","1.8035043083562","180.35043083562"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2005","2.08099990028112","208.099990028112"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2006","2.33740088187725","233.740088187725"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2007","2.44862782718381","244.862782718381"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2008","2.66094379866406","266.094379866406"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2009","2.91176895256452","291.176895256452"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2010","3.19434113898381","319.434113898381"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2011","3.68314359996584","368.314359996584"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2012","3.67720432680265","367.720432680265"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2013","3.71818392962961","371.818392962961"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2014","3.52172817914077","352.172817914077"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2015","3.09914134857545","309.914134857545"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2016","3.10103833895871","310.103833895871"
"350581","石狮市","Shishi City","泉州市","Quanzhou City","福建省","Fujian Province","2017","3.03733242745613","303.733242745613"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","1997","4.15657450984109","415.657450984109"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","1998","3.88022771670427","388.022771670427"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","1999","4.27112429503086","427.112429503086"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2000","4.50274371013","450.274371013"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2001","4.35244206853833","435.244206853833"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2002","4.78166421467474","478.166421467474"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2003","5.61173358232356","561.173358232356"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2004","6.21577098331518","621.577098331518"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2005","7.23434355044771","723.434355044771"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2006","8.39428294069845","839.428294069845"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2007","9.04211226445376","904.211226445376"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2008","9.59057516522297","959.057516522297"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2009","10.4948249948047","1049.48249948047"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2010","11.5256720194164","1152.56720194164"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2011","13.3585122908551","1335.85122908551"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2012","13.353655949521","1335.3655949521"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2013","13.5159116974393","1351.59116974393"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2014","13.3715677637935","1337.15677637935"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2015","12.150568138293","1215.0568138293"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2016","12.3704100616147","1237.04100616147"
"350582","晋江市","Jinjiang City","泉州市","Quanzhou City","福建省","Fujian Province","2017","12.3324405578208","1233.24405578208"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","1997","3.2915219012927","329.15219012927"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","1998","3.13998658926669","313.998658926669"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","1999","3.67440076888536","367.440076888536"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2000","3.94387483032271","394.387483032271"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2001","3.86710404416927","386.710404416927"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2002","4.19739042247458","419.739042247458"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2003","4.84046128446126","484.046128446126"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2004","5.32915068500025","532.915068500025"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2005","6.17635032609496","617.635032609496"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2006","7.15848191670068","715.848191670068"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2007","7.78889760632239","778.889760632239"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2008","8.24123351795808","824.123351795808"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2009","9.01806640954687","901.806640954687"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2010","9.98011891310969","998.011891310969"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2011","12.2288978421384","1222.88978421384"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2012","12.5836007790308","1258.36007790308"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2013","12.7464251978135","1274.64251978135"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2014","12.6828228298153","1268.28228298153"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2015","11.9376713235253","1193.76713235253"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2016","12.4898350906386","1248.98350906386"
"350583","南安市","Nan'an City","泉州市","Quanzhou City","福建省","Fujian Province","2017","12.7621638031573","1276.21638031573"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","1997","0.75150217529912","75.150217529912"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","1998","0.70734961316711","70.734961316711"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","1999","0.766147672006274","76.6147672006274"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2000","0.80042009791057","80.042009791057"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2001","0.761287358224626","76.1287358224626"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2002","0.812394175037681","81.2394175037681"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2003","0.94170220693274","94.170220693274"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2004","1.02349135637383","102.349135637383"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2005","1.18499439513318","118.499439513318"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2006","1.31402113224956","131.402113224956"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2007","1.37822262434272","137.822262434272"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2008","1.47101543175004","147.101543175004"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2009","1.60967588457279","160.967588457279"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2010","1.78321624615209","178.321624615209"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2011","2.1354471737401","213.54471737401"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2012","2.22419534186748","222.419534186748"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2013","2.24898228151479","224.898228151479"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2014","2.43853690528322","243.853690528322"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2015","2.41020012026244","241.020012026244"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2016","2.46446225691637","246.446225691637"
"350602","芗城区","Xiangcheng District","漳州市","Zhangzhou City","福建省","Fujian Province","2017","2.47549423009119","247.549423009119"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","1997","0.679992905917224","67.9992905917224"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","1998","0.64132384282344","64.132384282344"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","1999","0.706089733404593","70.6089733404593"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2000","0.736956565569769","73.6956565569769"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2001","0.730202613330512","73.0202613330512"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2002","0.777923744819383","77.7923744819383"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2003","0.884332533107714","88.4332533107714"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2004","0.961138985480327","96.1138985480327"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2005","1.11187250892626","111.187250892626"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2006","1.22679037427268","122.679037427268"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2007","1.29436148086551","129.436148086551"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2008","1.3959488935253","139.59488935253"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2009","1.52753344492825","152.753344492825"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2010","1.67750566207504","167.750566207504"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2011","1.95813056268275","195.813056268275"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2012","2.00757313819673","200.757313819673"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2013","2.03023193881183","203.023193881183"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2014","2.07867374279974","207.867374279974"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2015","2.04726455116","204.726455116"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2016","2.04776421541825","204.776421541825"
"350603","龙文区","Longwen District","漳州市","Zhangzhou City","福建省","Fujian Province","2017","2.07339326816729","207.339326816729"
"350622","云霄县","Yunxiao County","漳州市","Zhangzhou City","福建省","Fujian Province","1997","0.675016070319217","67.5016070319217"
