"year","unit_id","county_cn","co2_million_tons","gdp_100m_yuan","resident_population_10k","per_capita_gdp_yuan","urbanization_rate_pct","secondary_industry_share","tertiary_industry_share","industry_share","retail_sales_100m_yuan","retail_per_capita_yuan","co2_ton_per_10000_yuan","co2_per_capita_ton"
"2015","350305","秀屿区","2.32039027589643","329.07","58.8","55964.2857142857","39.7619047619048","0.58619746558483","0.290120643024281","0.434679551463215","611810","104049319.727891","0.705135769257735","3.94624196581025"
"2016","350305","秀屿区","2.67977561193314","368.86","59.2","62307.4324324324","42.8716216216216","0.574554031339804","0.300683186032641","0.418722550561188","682212","115238513.513514","0.726502090748018","4.5266479931303"
"2017","350305","秀屿区","2.8102085651437","422.39","59.4","71109.4276094276","44.3939393939394","0.535855489003054","0.331565614716258","0.378418049669737","754838","127077104.377104","0.665311339080873","4.73099085041027"
"2018","350305","秀屿区","2.23611667719408","463.92","59.4","78101.0101010101","46.2962962962963","0.537916020003449","0.334928435937231","0.374655112950509","827155","139251683.501684","0.482004801947336","3.76450619056242"
"2019","350305","秀屿区","2.44370104767615","475.22","59.6","79734.8993288591","47.2986577181208","0.510689785783427","0.363179159126299","0.406274988426413","1221254","204908389.261745","0.514225210991993","4.10016954308079"
"2020","350305","秀屿区","2.31141305807255","493.5","60.4","81705.298013245","43.8741721854305","0.520992907801418","0.360506585612969","0.429746707193516","1165672","192992052.980132","0.468371440338916","3.82684281137839"
"2021","350305","秀屿区","2.51492264509481","527.63","60.6","87067.6567656766","45.3795379537954","0.516403540359722","0.353637965998901","0.426454144002426","112.74","18603.9603960396","0.476645119704113","4.15003736814325"
"2013","350322","仙游县","2.111715481297","239.92","84","28561.9047619048","37.1428571428571","0.493539513171057","0.415721907302434","0.0778176058686229","698909","83203452.3809524","0.880174842154468","2.51394700154405"
"2014","350322","仙游县","2.30727060003522","275.92","84.6","32614.6572104019","39.8108747044917","0.50126848361844","0.393483618440128","0.428530008698173","783867","92655673.7588653","0.8362099884152","2.72727021280759"
"2015","350322","仙游县","2.4016713824248","309.74","85.2","36354.4600938967","41.3615023474178","0.513366048944276","0.388002841092529","0.444921547104023","840773","98682276.9953052","0.775383025254988","2.81886312491174"
"2016","350322","仙游县","2.27165374227517","339.32","85.9","39501.7462165308","42.8870779976717","0.499115878816456","0.405487445479194","0.427767299304491","881034","102565075.669383","0.669472398407158","2.64453287808518"
"2017","350322","仙游县","2.31645299204462","359.9","86.3","41703.3603707995","46.0023174971031","0.482467352042234","0.468463462072798","0.40227841066963","950558","110145770.567787","0.643637952777055","2.68418654929852"
"2018","350322","仙游县","2.40003210608119","411.58","86.3","47691.7728852839","48.8991888760139","0.48989260897031","0.464113902521988","0.40385830215268","1063337","123214020.857474","0.583126513941686","2.78103372662942"
"2019","350322","仙游县","2.6099761632333","533.52","86.7","61536.3321799308","50.1038062283737","0.541404258509522","0.419571899835058","0.465999400209927","3619775","417505767.012687","0.489199310847447","3.01035312945017"
"2020","350322","仙游县","2.54631726472849","521.49","90.5","57623.2044198895","52.3646408839779","0.492972060825711","0.464265853611766","0.412778768528639","3489238","385551160.220994","0.488277294814568","2.81361023726905"
"2021","350322","仙游县","2.81005412972768","558.34","90.8","61491.1894273128","53.1607929515419","0.492388150589247","0.466669054697854","0.413744313500734","343.64","37845.8149779736","0.503287267565942","3.0947732706252"
"2013","350402_350403","三元区（含原梅列区）","5.59997977439715","317.18","37.8","83910.0529100529","90.2116402116402","0.542909388990479","0.468913550665237","0.0739958383252412","1019109","269605555.555556","1.7655526118914","14.814761307929"
"2014","350402_350403","三元区（含原梅列区）","5.91214058269763","337.99","37.8","89415.3439153439","90.5555555555556","0.542797124175271","0.411905677682772","0.469895559040208","983200","260105820.10582","1.7492057701996","15.6405835521101"
"2015","350402_350403","三元区（含原梅列区）","6.04836146108785","348.99","37.9","92081.7941952507","90.844327176781","0.515029083927906","0.438006819679647","0.446517092180292","1060368","279780474.934037","1.73310451906583","15.9587373643479"
"2016","350402_350403","三元区（含原梅列区）","6.28114751779144","378.67","38.24","99024.5815899582","91.2918410041841","0.514273641957377","0.43887817888927","0.447196767634088","1129921","295481433.054393","1.65873914431865","16.425594973304"
"2017","350402_350403","三元区（含原梅列区）","6.25500807734548","453.26","38.8","116819.587628866","92.0618556701031","0.543639412257865","0.426686669902484","0.481335215990822","1259983","324737886.597938","1.38000442954275","16.1211548385193"
"2018","350402_350403","三元区（含原梅列区）","6.37006943613986","503.26","39.1","128710.997442455","92.5831202046036","0.556551285617772","0.413106545324484","0.4928068990184","1420492","363297186.700767","1.26576112469496","16.2917376883372"
"2019","350402_350403","三元区（含原梅列区）","7.05629531117715","582.9","39.5","147569.620253165","93.0379746835443","0.540264196260079","0.428821410190427","0.431000171556013","1923085","486856962.025316","1.2105498904061","17.8640387624738"
"2020","350402_350403","三元区（含原梅列区）","6.97108664478957","603.26","40.8","147857.843137255","92.8921568627451","0.514869210622286","0.454182276298777","0.402446706229486","1873260","459132352.941177","1.15556918157835","17.0859966784058"
"2021","350402_350403","三元区（含原梅列区）","7.79114225876305","674.39","40.88","164968.199608611","92.9060665362035","0.501401266329572","0.469906137398241","0.388276813120005","200.42","49026.4187866928","1.15528733503804","19.0585671691855"
"2013","350421","明溪县","2.64856429308783","49.41","10.1","48920.7920792079","47.5247524752475","0.447480267152398","0.349321999595224","0.0981582675571747","117037","115878217.821782","5.36038108295452","26.2234088424538"
"2014","350421","明溪县","2.64257443676796","55.21","10.1","54663.3663366337","48.5148514851485","0.454446658214092","0.294330737185293","0.34269154138743","136020","134673267.326733","4.78640542794414","26.1641033343362"
"2015","350421","明溪县","2.86004831476409","58.58","10.2","57431.3725490196","49.7058823529412","0.447251621713896","0.313588255377262","0.336804370092182","146826","143947058.823529","4.88229483571883","28.0396893604323"
"2016","350421","明溪县","2.97870786138422","64.53","10.22","63140.9001956947","50.9784735812133","0.433286843328684","0.32666976600031","0.324655199132187","154297","150975538.16047","4.61600474412555","29.1458694851685"
"2017","350421","明溪县","3.03024869310582","73.53","10.3","71388.3495145631","52.4271844660194","0.423500611995104","0.332517339861281","0.31796545627635","172026","167015533.980583","4.12110525378189","29.4198902243283"
"2018","350421","明溪县","3.0640012416241","81.61","10.3","79233.0097087379","53.3980582524272","0.429971817179267","0.340521994853572","0.32152922435976","189321","183806796.116505","3.7544433790272","29.7475848701369"
"2019","350421","明溪县","3.1557881616846","107.34","10.3","104213.59223301","54.3689320388349","0.499347866592137","0.313955654928265","0.332401714179244","239745","232762135.92233","2.93999269767524","30.6387200163553"
"2020","350421","明溪县","3.08951838563335","111","9.9","112121.212121212","52.3232323232323","0.484594594594595","0.326936936936937","0.316396396396396","235980","238363636.363636","2.78334989696698","31.2072564205389"
"2021","350421","明溪县","3.39042387764133","121.85","9.68","125878.099173554","53.6157024793388","0.479524004924087","0.343126795240049","0.308658186294625","26.69","27572.3140495868","2.78245701899165","35.0250400582782"
"2013","350423","清流县","2.77610760309997","68.37","13.5","50644.4444444444","42.2222222222222","0.494515138218517","0.358490566037736","0.136024572180781","153081","113393333.333333","4.06041773160739","20.5637600229627"
"2014","350423","清流县","2.79568064115697","75.86","13.5","56192.5925925926","43.7777777777778","0.49301344582125","0.307276562088057","0.35723701555497","185829","137651111.111111","3.68531589923144","20.7087454900516"
"2015","350423","清流县","2.61829077258851","80.86","13.6","59455.8823529412","45","0.490848379915904","0.317462280484789","0.339599307444967","189413","139274264.705882","3.2380543811384","19.252138033739"
"2016","350423","清流县","2.62712433619316","89.02","13.66","65168.3748169839","46.4128843338214","0.475286452482588","0.330712199505729","0.327117501685015","212000","155197657.393851","2.95116191439358","19.2322425782808"
"2017","350423","清流县","2.64752260846763","104.95","13.7","76605.8394160584","48.1021897810219","0.474892806098142","0.327489280609814","0.333396855645545","239571","174869343.065693","2.52265136585768","19.3249825435593"
"2018","350423","清流县","2.56765681443247","117.76","13.7","85956.2043795621","49.6350364963504","0.486073369565217","0.336362092391304","0.340608016304348","267463","195228467.153285","2.18041509377757","18.7420205433027"
"2019","350423","清流县","2.72840314682223","147.18","13.6","108220.588235294","50","0.551433618698193","0.291004212528876","0.291140100557141","486936","358041176.470588","1.85378661966451","20.0617878442811"
"2020","350423","清流县","2.73043583009009","154.58","11.8","131000","50.7627118644068","0.535644973476517","0.306960796998318","0.27209212058481","488151","413687288.135593","1.76635776302891","23.1392866956787"
"2021","350423","清流县","3.1129352679977","156.95","11.62","135068.846815835","51.5490533562823","0.495380694488691","0.344313475629181","0.207900605288308","53.06","45662.6506024096","1.98339297100841","26.7894601376738"
"2013","350424","宁化县","2.63468259979581","91.05","27.5","33109.0909090909","34.9090909090909","0.435584843492586","0.323887973640857","0.11169686985173","264577","96209818.1818182","2.89366567797453","9.58066399925749"
"2014","350424","宁化县","2.64680896898639","101.58","27.5","36938.1818181818","38.5090909090909","0.442803701516046","0.302913959440835","0.315121086828116","302037","109831636.363636","2.60563985921086","9.62475988722324"
"2015","350424","宁化县","2.45093744247125","108.64","28.1","38661.9217081851","40.6761565836299","0.443022827687776","0.321888807069219","0.302098674521355","342836","122005693.950178","2.25601752804791","8.72219730416815"
"2016","350424","宁化县","2.67665656744965","118.7","28.4","41795.7746478873","42.7112676056338","0.431760741364785","0.334962089300758","0.292165122156698","352141","123993309.859155","2.25497604671411","9.42484706848468"
"2017","350424","宁化县","2.96950537205623","128.96","28.6","45090.9090909091","44.3006993006993","0.462624069478908","0.358870967741935","0.319633995037221","392869","137366783.216783","2.30265615078802","10.3828859162805"
"2018","350424","宁化县","2.87075220418087","145.16","28.7","50578.3972125436","45.6445993031359","0.467208597409755","0.356572058418297","0.323642876825572","441723","153910452.961672","1.97764687529682","10.0026209204908"
"2019","350424","宁化县","3.04055041890748","195.14","28.8","67756.9444444444","46.1805555555556","0.456646510197807","0.398636876088962","0.251306754125243","612128","212544444.444444","1.55813796192861","10.5574667323176"
"2020","350424","宁化县","3.09398179155673","201.97","26.2","77087.786259542","48.1679389312977","0.450561964648215","0.404763083626281","0.239292964301629","604673","230791221.374046","1.53190166438418","11.8090908074684"
"2021","350424","宁化县","3.46234562564661","226.64","26.17","86602.9805120367","48.2231562858235","0.438669255206495","0.427329685845394","0.227497352629721","65.96","25204.4325563622","1.52768515074418","13.2302087338426"
"2013","350425","大田县","2.23978599869675","135.3","31.1","43504.8231511254","44.6945337620579","0.539837398373984","0.481818181818182","0.0580192165558019","340595","109516077.170418","1.65542202416611","7.20188424018248"
"2014","350425","大田县","2.45926872085599","148.68","31.1","47807.0739549839","46.1093247588424","0.533494753833737","0.284301856335755","0.467110573042776","390245","125480707.395498","1.6540682814474","7.90761646577489"
"2015","350425","大田县","2.54502997136378","157.22","31.3","50230.0319488818","47.3801916932907","0.521434931942501","0.300343467752194","0.452614171225035","437043","139630351.4377","1.61876985839192","8.13108617049131"
"2016","350425","大田县","2.85496887715645","174.52","31.6","55227.8481012658","48.7025316455696","0.50148980059592","0.31194132477653","0.43742837497135","483867","153122468.35443","1.63589782096977","9.03471163657104"
"2017","350425","大田县","2.72821063817201","202.38","31.9","63442.0062695925","50.5015673981191","0.50084000395296","0.313568534440162","0.438383239450539","536851","168291849.529781","1.34806336504201","8.55238444568028"
"2018","350425","大田县","2.65896196119089","226.7","32.1","70623.0529595016","52.0249221183801","0.501543890604323","0.320026466696074","0.439964711071901","542420","168978193.146417","1.17289896832417","8.28337059561025"
"2019","350425","大田县","3.18099961982829","217.81","32.2","67642.8571428571","52.7950310559006","0.530829622147743","0.269914145356044","0.475689821403976","532738","165446583.850932","1.46044700419094","9.87888080692015"
"2020","350425","大田县","3.54172819585602","228.72","30","76240","54.0333333333333","0.503934942287513","0.298837005946135","0.44775271073802","545726","181908666.666667","1.54849956097238","11.8057606528534"
"2021","350425","大田县","3.59816699970868","249.38","29.98","83182.1214142762","54.0693795863909","0.497754430988852","0.315342048279734","0.440091426738311","60.67","20236.8245496998","1.44284505562141","12.0018912598688"
"2013","350426","尤溪县","2.26021740820548","157.05","35.3","44490.0849858357","39.0934844192635","0.447691817892391","0.350143266475645","0.0975485514167463","351972","99708781.8696884","1.43917058784176","6.40288217621949"
"2014","350426","尤溪县","2.46299456658876","176.68","35.3","50050.9915014164","40.5099150141643","0.449569843785375","0.286506678741227","0.339314014036676","366259","103756090.651558","1.39404265711386","6.97732171838176"
"2015","350426","尤溪县","2.60851539382201","188.07","35.5","52977.4647887324","41.7746478873239","0.434306375285798","0.313074918913171","0.329292284787579","401410","113073239.43662","1.38699175510289","7.34793068682256"
"2016","350426","尤溪县","2.5719582388491","205.78","35.81","57464.3954202737","43.1164479195755","0.420983574691418","0.32884634075226","0.321751384974244","445900","124518290.980173","1.24985821695456","7.18223467983552"
